track_id,stable,broad_type,name,frame_id,frame_num,node_id,pixel_r,pixel_c,node_type,confidence
1,True,artifact,p0004_00000003_f0003_6,f0003,3,5,187.0,182.0,short_branch_artifact,0.5976
1,True,artifact,p0004_00000003_f0004_6,f0004,4,6,179.0,170.0,short_branch_artifact,0.6325
1,True,artifact,p0004_00000003_f0005_6,f0005,5,7,173.0,173.0,short_branch_artifact,0.5992
1,True,artifact,p0004_00000003_f0006_6,f0006,6,8,171.0,177.0,short_branch_artifact,0.62
2,True,artifact,p0004_00000003_f0003_6,f0003,3,17,250.0,263.0,short_branch_artifact,0.6052
2,True,artifact,p0004_00000003_f0005_6,f0005,5,31,253.0,261.0,short_branch_artifact,0.6161
2,True,artifact,p0004_00000003_f0006_6,f0006,6,27,256.0,248.0,short_branch_artifact,0.6257
2,True,artifact,p0004_00000003_f0007_6,f0007,7,33,250.0,249.0,short_branch_artifact,0.5917
2,True,artifact,p0004_00000003_f0009_6,f0009,9,31,258.0,255.0,short_branch_artifact,0.6072
2,True,artifact,p0004_00000003_f0011_6,f0011,11,30,253.0,245.0,short_branch_artifact,0.5617
2,True,artifact,p0004_00000003_f0012_6,f0012,12,40,267.0,237.0,short_branch_artifact,0.5689
2,True,artifact,p0004_00000003_f0013_6,f0013,13,40,271.0,241.0,short_branch_artifact,0.5848
3,False,bifurcation,p0004_00000003_f0004_6,f0004,4,19,251.0,259.0,bifurcation,1.0
4,True,artifact,p0004_00000003_f0005_6,f0005,5,5,165.0,192.0,short_branch_artifact,0.579
4,True,artifact,p0004_00000003_f0006_6,f0006,6,4,165.0,188.0,short_branch_artifact,0.566
4,True,artifact,p0004_00000003_f0008_6,f0008,8,8,167.0,205.0,short_branch_artifact,0.6126
4,True,artifact,p0004_00000003_f0009_6,f0009,9,6,178.0,209.0,short_branch_artifact,0.6328
5,False,artifact,p0004_00000003_f0005_6,f0005,5,6,168.0,185.0,short_branch_artifact,0.5919
6,True,artifact,p0004_00000003_f0006_6,f0006,6,10,177.0,165.0,short_branch_artifact,0.614
6,True,artifact,p0004_00000003_f0007_6,f0007,7,12,180.0,162.0,short_branch_artifact,0.636
6,True,artifact,p0004_00000003_f0008_6,f0008,8,15,178.0,170.0,short_branch_artifact,0.6379
7,False,artifact,p0004_00000003_f0007_6,f0007,7,6,161.0,218.0,short_branch_artifact,0.6003
7,False,artifact,p0004_00000003_f0008_6,f0008,8,3,152.0,229.0,short_branch_artifact,0.5881
8,True,artifact,p0004_00000003_f0007_6,f0007,7,35,253.0,241.0,short_branch_artifact,0.6296
8,True,artifact,p0004_00000003_f0008_6,f0008,8,37,254.0,241.0,short_branch_artifact,0.6216
8,True,artifact,p0004_00000003_f0010_6,f0010,10,29,249.0,233.0,short_branch_artifact,0.5731
8,True,artifact,p0004_00000003_f0011_6,f0011,11,32,257.0,240.0,short_branch_artifact,0.6397
8,True,artifact,p0004_00000003_f0012_6,f0012,12,38,255.0,236.0,short_branch_artifact,0.6382
8,True,artifact,p0004_00000003_f0013_6,f0013,13,35,259.0,240.0,short_branch_artifact,0.6279
8,True,artifact,p0004_00000003_f0014_6,f0014,14,34,261.0,236.0,short_branch_artifact,0.6247
8,True,artifact,p0004_00000003_f0017_6,f0017,17,39,249.0,228.0,short_branch_artifact,0.6105
8,True,artifact,p0004_00000003_f0021_6,f0021,21,42,257.0,238.0,short_branch_artifact,0.6064
8,True,artifact,p0004_00000003_f0024_6,f0024,24,30,253.0,233.0,short_branch_artifact,0.5913
9,True,bifurcation,p0004_00000003_f0007_6,f0007,7,9,174.0,181.0,bifurcation,0.9786
9,True,bifurcation,p0004_00000003_f0008_6,f0008,8,13,174.0,187.0,bifurcation,1.0
9,True,bifurcation,p0004_00000003_f0009_6,f0009,9,8,183.0,190.0,bifurcation,1.0
9,True,bifurcation,p0004_00000003_f0010_6,f0010,10,12,193.0,199.0,bifurcation,1.0
9,True,bifurcation,p0004_00000003_f0011_6,f0011,11,12,203.0,207.0,bifurcation,0.9885
9,True,bifurcation,p0004_00000003_f0012_6,f0012,12,12,207.0,212.0,bifurcation,1.0
10,False,artifact,p0004_00000003_f0008_6,f0008,8,9,165.0,243.0,short_branch_artifact,0.5944
10,False,artifact,p0004_00000003_f0010_6,f0010,10,4,176.0,238.0,short_branch_artifact,0.5963
11,False,artifact,p0004_00000003_f0009_6,f0009,9,48,396.0,224.0,short_branch_artifact,0.6448
12,False,bifurcation,p0004_00000003_f0009_6,f0009,9,10,186.0,173.0,bifurcation,0.9316
13,False,bifurcation,p0004_00000003_f0009_6,f0009,9,26,246.0,227.0,bifurcation,0.7755
14,False,bifurcation,p0004_00000003_f0009_6,f0009,9,30,260.0,235.0,bifurcation,0.7552
15,True,artifact,p0004_00000003_f0010_6,f0010,10,8,186.0,258.0,short_branch_artifact,0.5791
15,True,artifact,p0004_00000003_f0011_6,f0011,11,9,197.0,266.0,short_branch_artifact,0.5212
15,True,artifact,p0004_00000003_f0012_6,f0012,12,2,188.0,256.0,short_branch_artifact,0.6066
15,True,artifact,p0004_00000003_f0014_6,f0014,14,1,199.0,257.0,short_branch_artifact,0.586
16,True,artifact,p0004_00000003_f0010_6,f0010,10,14,198.0,183.0,short_branch_artifact,0.643
16,True,artifact,p0004_00000003_f0011_6,f0011,11,13,206.0,191.0,short_branch_artifact,0.6449
16,True,artifact,p0004_00000003_f0012_6,f0012,12,14,213.0,196.0,short_branch_artifact,0.6271
16,True,artifact,p0004_00000003_f0013_6,f0013,13,13,216.0,202.0,short_branch_artifact,0.6312
16,True,artifact,p0004_00000003_f0014_6,f0014,14,14,221.0,199.0,short_branch_artifact,0.6308
16,True,artifact,p0004_00000003_f0016_6,f0016,16,14,219.0,194.0,short_branch_artifact,0.6281
16,True,artifact,p0004_00000003_f0017_6,f0017,17,14,217.0,189.0,short_branch_artifact,0.6447
16,True,artifact,p0004_00000003_f0018_6,f0018,18,10,212.0,192.0,short_branch_artifact,0.6285
16,True,artifact,p0004_00000003_f0019_6,f0019,19,5,213.0,194.0,short_branch_artifact,0.6269
16,True,artifact,p0004_00000003_f0020_6,f0020,20,5,215.0,194.0,short_branch_artifact,0.6378
16,True,artifact,p0004_00000003_f0022_6,f0022,22,8,221.0,193.0,short_branch_artifact,0.6124
17,False,bifurcation,p0004_00000003_f0010_6,f0010,10,11,189.0,221.0,bifurcation,0.9513
18,False,bifurcation,p0004_00000003_f0010_6,f0010,10,32,268.0,273.0,bifurcation,1.0
18,False,bifurcation,p0004_00000003_f0014_6,f0014,14,40,277.0,258.0,bifurcation,0.8985
19,True,artifact,p0004_00000003_f0011_6,f0011,11,8,195.0,226.0,short_branch_artifact,0.6241
19,True,artifact,p0004_00000003_f0013_6,f0013,13,7,207.0,238.0,short_branch_artifact,0.6185
19,True,artifact,p0004_00000003_f0014_6,f0014,14,6,207.0,241.0,short_branch_artifact,0.6403
19,True,artifact,p0004_00000003_f0016_6,f0016,16,4,206.0,248.0,short_branch_artifact,0.6107
19,True,artifact,p0004_00000003_f0019_6,f0019,19,2,204.0,231.0,short_branch_artifact,0.5898
20,False,artifact,p0004_00000003_f0011_6,f0011,11,35,270.0,262.0,short_branch_artifact,0.5684
20,False,artifact,p0004_00000003_f0012_6,f0012,12,44,276.0,270.0,short_branch_artifact,0.5618
21,False,artifact,p0004_00000003_f0011_6,f0011,11,37,272.0,251.0,short_branch_artifact,0.6194
21,False,artifact,p0004_00000003_f0012_6,f0012,12,39,264.0,249.0,short_branch_artifact,0.6328
22,True,artifact,p0004_00000003_f0011_6,f0011,11,42,281.0,286.0,short_branch_artifact,0.5902
22,True,artifact,p0004_00000003_f0012_6,f0012,12,51,288.0,286.0,short_branch_artifact,0.6318
22,True,artifact,p0004_00000003_f0013_6,f0013,13,50,293.0,289.0,short_branch_artifact,0.6378
23,False,artifact,p0004_00000003_f0011_6,f0011,11,56,344.0,293.0,short_branch_artifact,0.6253
24,True,bifurcation,p0004_00000003_f0011_6,f0011,11,0,182.0,250.0,bifurcation,1.0
24,True,bifurcation,p0004_00000003_f0013_6,f0013,13,1,194.0,260.0,bifurcation,1.0
24,True,bifurcation,p0004_00000003_f0017_6,f0017,17,10,208.0,264.0,bifurcation,0.9881
24,True,bifurcation,p0004_00000003_f0021_6,f0021,21,9,216.0,258.0,bifurcation,0.9556
25,False,bifurcation,p0004_00000003_f0011_6,f0011,11,18,213.0,163.0,bifurcation,0.9076
26,True,artifact,p0004_00000003_f0012_6,f0012,12,16,217.0,279.0,short_branch_artifact,0.5335
26,True,artifact,p0004_00000003_f0013_6,f0013,13,16,222.0,282.0,short_branch_artifact,0.5508
26,True,artifact,p0004_00000003_f0014_6,f0014,14,7,209.0,270.0,short_branch_artifact,0.5155
26,True,artifact,p0004_00000003_f0018_6,f0018,18,9,213.0,270.0,short_branch_artifact,0.6084
26,True,artifact,p0004_00000003_f0019_6,f0019,19,6,216.0,274.0,short_branch_artifact,0.6029
26,True,artifact,p0004_00000003_f0020_6,f0020,20,9,220.0,277.0,short_branch_artifact,0.622
26,True,artifact,p0004_00000003_f0021_6,f0021,21,12,225.0,280.0,short_branch_artifact,0.5999
26,True,artifact,p0004_00000003_f0022_6,f0022,22,9,227.0,276.0,short_branch_artifact,0.5758
26,True,artifact,p0004_00000003_f0023_6,f0023,23,8,223.0,266.0,short_branch_artifact,0.6059
26,True,artifact,p0004_00000003_f0024_6,f0024,24,7,228.0,265.0,short_branch_artifact,0.5848
26,True,artifact,p0004_00000003_f0025_6,f0025,25,9,234.0,256.0,short_branch_artifact,0.6199
26,True,artifact,p0004_00000003_f0026_6,f0026,26,2,233.0,248.0,short_branch_artifact,0.6189
27,False,artifact,p0004_00000003_f0012_6,f0012,12,26,233.0,250.0,short_branch_artifact,0.6057
27,False,artifact,p0004_00000003_f0014_6,f0014,14,26,240.0,252.0,short_branch_artifact,0.6097
28,True,artifact,p0004_00000003_f0012_6,f0012,12,49,288.0,296.0,short_branch_artifact,0.5836
28,True,artifact,p0004_00000003_f0013_6,f0013,13,49,292.0,300.0,short_branch_artifact,0.5825
28,True,artifact,p0004_00000003_f0014_6,f0014,14,47,298.0,300.0,short_branch_artifact,0.5966
28,True,artifact,p0004_00000003_f0015_6,f0015,15,34,305.0,291.0,short_branch_artifact,0.6047
29,True,artifact,p0004_00000003_f0012_6,f0012,12,58,313.0,257.0,short_branch_artifact,0.6441
29,True,artifact,p0004_00000003_f0013_6,f0013,13,57,318.0,260.0,short_branch_artifact,0.6334
29,True,artifact,p0004_00000003_f0014_6,f0014,14,56,327.0,264.0,short_branch_artifact,0.6275
30,True,artifact,p0004_00000003_f0012_6,f0012,12,68,369.0,298.0,short_branch_artifact,0.6024
30,True,artifact,p0004_00000003_f0013_6,f0013,13,69,375.0,302.0,short_branch_artifact,0.6027
30,True,artifact,p0004_00000003_f0014_6,f0014,14,75,379.0,299.0,short_branch_artifact,0.6229
30,True,artifact,p0004_00000003_f0015_6,f0015,15,52,366.0,292.0,short_branch_artifact,0.639
31,True,bifurcation,p0004_00000003_f0012_6,f0012,12,8,200.0,237.0,bifurcation,0.9116
31,True,bifurcation,p0004_00000003_f0015_6,f0015,15,5,208.0,234.0,bifurcation,0.9166
