track_id,stable,broad_type,name,frame_id,frame_num,node_id,pixel_r,pixel_c,node_type,confidence
1,False,artifact,p0001_00000004_f0011_1,f0011,11,3,181.0,396.0,short_branch_artifact,0.5935
2,False,artifact,p0001_00000004_f0011_1,f0011,11,4,185.0,261.0,short_branch_artifact,0.6027
3,False,artifact,p0001_00000004_f0011_1,f0011,11,7,188.0,401.0,short_branch_artifact,0.5996
4,False,artifact,p0001_00000004_f0011_1,f0011,11,14,208.0,379.0,short_branch_artifact,0.6386
5,False,artifact,p0001_00000004_f0011_1,f0011,11,11,208.0,392.0,short_branch_artifact,0.6188
6,False,artifact,p0001_00000004_f0011_1,f0011,11,15,210.0,373.0,short_branch_artifact,0.5986
7,False,artifact,p0001_00000004_f0011_1,f0011,11,25,220.0,412.0,short_branch_artifact,0.6484
8,False,artifact,p0001_00000004_f0011_1,f0011,11,24,225.0,397.0,short_branch_artifact,0.6404
9,False,artifact,p0001_00000004_f0011_1,f0011,11,32,236.0,307.0,short_branch_artifact,0.5969
10,False,artifact,p0001_00000004_f0011_1,f0011,11,36,237.0,291.0,short_branch_artifact,0.6119
11,False,artifact,p0001_00000004_f0011_1,f0011,11,33,237.0,366.0,short_branch_artifact,0.5969
12,False,artifact,p0001_00000004_f0011_1,f0011,11,38,238.0,286.0,short_branch_artifact,0.6236
13,False,artifact,p0001_00000004_f0011_1,f0011,11,35,238.0,386.0,short_branch_artifact,0.6333
14,False,artifact,p0001_00000004_f0011_1,f0011,11,37,239.0,280.0,short_branch_artifact,0.6421
15,False,artifact,p0001_00000004_f0011_1,f0011,11,43,249.0,297.0,short_branch_artifact,0.6049
16,False,bifurcation,p0001_00000004_f0011_1,f0011,11,31,234.0,418.0,bifurcation,0.9304
17,False,bifurcation,p0001_00000004_f0011_1,f0011,11,39,242.0,231.0,bifurcation,1.0
18,False,artifact,p0001_00000004_f0019_1,f0019,19,1,350.0,235.0,short_branch_artifact,0.629
19,False,artifact,p0001_00000004_f0019_1,f0019,19,6,352.0,229.0,short_branch_artifact,0.5974
20,False,artifact,p0001_00000004_f0019_1,f0019,19,8,370.0,216.0,short_branch_artifact,0.634
21,False,artifact,p0001_00000004_f0019_1,f0019,19,18,426.0,217.0,short_branch_artifact,0.6119
22,False,artifact,p0001_00000004_f0021_1,f0021,21,2,165.0,291.0,short_branch_artifact,0.6257
23,False,artifact,p0001_00000004_f0021_1,f0021,21,15,243.0,257.0,short_branch_artifact,0.6198
24,False,artifact,p0001_00000004_f0021_1,f0021,21,16,243.0,320.0,short_branch_artifact,0.5334
25,False,artifact,p0001_00000004_f0021_1,f0021,21,20,248.0,303.0,short_branch_artifact,0.5763
26,False,artifact,p0001_00000004_f0021_1,f0021,21,22,255.0,281.0,short_branch_artifact,0.6086
27,False,artifact,p0001_00000004_f0021_1,f0021,21,23,255.0,286.0,short_branch_artifact,0.5944
28,False,artifact,p0001_00000004_f0021_1,f0021,21,26,265.0,245.0,short_branch_artifact,0.5646
29,False,artifact,p0001_00000004_f0021_1,f0021,21,29,274.0,285.0,short_branch_artifact,0.6481
30,False,artifact,p0001_00000004_f0021_1,f0021,21,46,349.0,201.0,short_branch_artifact,0.6139
31,False,artifact,p0001_00000004_f0021_1,f0021,21,48,362.0,188.0,short_branch_artifact,0.6358
32,False,artifact,p0001_00000004_f0021_1,f0021,21,58,413.0,191.0,short_branch_artifact,0.6029
33,False,bifurcation,p0001_00000004_f0021_1,f0021,21,9,230.0,289.0,bifurcation,0.9617
34,False,crossing_or_overlap,p0001_00000004_f0021_1,f0021,21,25,258.0,268.0,crossing_or_overlap,0.8161
35,False,artifact,p0001_00000004_f0026_1,f0026,26,3,374.0,193.0,short_branch_artifact,0.6399
36,False,artifact,p0001_00000004_f0026_1,f0026,26,5,377.0,188.0,short_branch_artifact,0.5973
37,False,artifact,p0001_00000004_f0026_1,f0026,26,9,395.0,174.0,short_branch_artifact,0.6243
38,False,artifact,p0001_00000004_f0026_1,f0026,26,16,441.0,173.0,short_branch_artifact,0.5285
39,False,artifact,p0001_00000004_f0029_1,f0029,29,2,383.0,251.0,short_branch_artifact,0.5952
40,False,artifact,p0001_00000004_f0029_1,f0029,29,4,389.0,248.0,short_branch_artifact,0.5757
40,False,artifact,p0001_00000004_f0031_1,f0031,31,50,399.0,250.0,short_branch_artifact,0.6387
41,False,artifact,p0001_00000004_f0029_1,f0029,29,7,400.0,243.0,short_branch_artifact,0.5966
41,False,artifact,p0001_00000004_f0031_1,f0031,31,47,394.0,239.0,short_branch_artifact,0.6264
42,False,artifact,p0001_00000004_f0029_1,f0029,29,10,412.0,240.0,short_branch_artifact,0.6084
42,False,artifact,p0001_00000004_f0031_1,f0031,31,53,400.0,237.0,short_branch_artifact,0.6376
43,False,artifact,p0001_00000004_f0029_1,f0029,29,11,414.0,232.0,short_branch_artifact,0.6376
43,False,artifact,p0001_00000004_f0031_1,f0031,31,58,414.0,222.0,short_branch_artifact,0.6361
44,False,artifact,p0001_00000004_f0029_1,f0029,29,25,491.0,234.0,short_branch_artifact,0.6095
44,False,artifact,p0001_00000004_f0031_1,f0031,31,78,488.0,220.0,short_branch_artifact,0.591
45,False,crossing_or_overlap,p0001_00000004_f0029_1,f0029,29,6,395.0,256.0,crossing_or_overlap,0.7335
46,True,artifact,p0001_00000004_f0031_1,f0031,31,0,192.0,283.0,short_branch_artifact,0.6291
46,True,artifact,p0001_00000004_f0034_1,f0034,34,5,199.0,276.0,short_branch_artifact,0.6226
46,True,artifact,p0001_00000004_f0036_1,f0036,36,0,194.0,284.0,short_branch_artifact,0.6339
46,True,artifact,p0001_00000004_f0037_1,f0037,37,15,212.0,284.0,short_branch_artifact,0.6425
47,False,artifact,p0001_00000004_f0031_1,f0031,31,4,203.0,296.0,short_branch_artifact,0.6334
48,False,artifact,p0001_00000004_f0031_1,f0031,31,10,215.0,313.0,short_branch_artifact,0.6443
49,False,artifact,p0001_00000004_f0031_1,f0031,31,9,216.0,307.0,short_branch_artifact,0.6162
50,False,artifact,p0001_00000004_f0031_1,f0031,31,16,247.0,312.0,short_branch_artifact,0.6235
51,False,artifact,p0001_00000004_f0031_1,f0031,31,15,247.0,324.0,short_branch_artifact,0.6319
