track_id,stable,broad_type,name,frame_id,frame_num,node_id,pixel_r,pixel_c,node_type,confidence
151,False,artifact,p0001_00000002_f0039_1,f0039,39,22,220.0,318.0,short_branch_artifact,0.6466
152,False,artifact,p0001_00000002_f0037_1,f0037,37,39,236.0,144.0,short_branch_artifact,0.629
152,False,artifact,p0001_00000002_f0041_1,f0041,41,37,228.0,141.0,short_branch_artifact,0.5135
153,False,artifact,p0001_00000002_f0037_1,f0037,37,40,236.0,325.0,short_branch_artifact,0.5731
154,False,artifact,p0001_00000002_f0037_1,f0037,37,35,238.0,158.0,short_branch_artifact,0.5398
154,False,artifact,p0001_00000002_f0039_1,f0039,39,57,243.0,155.0,short_branch_artifact,0.5399
155,False,artifact,p0001_00000002_f0037_1,f0037,37,51,244.0,276.0,short_branch_artifact,0.6098
155,False,artifact,p0001_00000002_f0039_1,f0039,39,54,240.0,290.0,short_branch_artifact,0.5813
156,False,artifact,p0001_00000002_f0037_1,f0037,37,73,265.0,234.0,short_branch_artifact,0.6058
157,False,artifact,p0001_00000002_f0037_1,f0037,37,74,265.0,243.0,short_branch_artifact,0.6208
158,False,artifact,p0001_00000002_f0037_1,f0037,37,76,268.0,276.0,short_branch_artifact,0.5955
159,False,artifact,p0001_00000002_f0037_1,f0037,37,82,275.0,368.0,short_branch_artifact,0.5885
160,False,artifact,p0001_00000002_f0037_1,f0037,37,90,285.0,421.0,short_branch_artifact,0.5983
161,True,artifact,p0001_00000002_f0037_1,f0037,37,91,287.0,278.0,short_branch_artifact,0.644
161,True,artifact,p0001_00000002_f0039_1,f0039,39,88,283.0,290.0,short_branch_artifact,0.6132
161,True,artifact,p0001_00000002_f0041_1,f0041,41,85,290.0,287.0,short_branch_artifact,0.5707
161,True,artifact,p0001_00000002_f0044_1,f0044,44,42,277.0,285.0,short_branch_artifact,0.6098
162,False,artifact,p0001_00000002_f0037_1,f0037,37,102,294.0,274.0,short_branch_artifact,0.6359
163,False,artifact,p0001_00000002_f0037_1,f0037,37,105,297.0,306.0,short_branch_artifact,0.5998
164,False,artifact,p0001_00000002_f0037_1,f0037,37,132,332.0,221.0,short_branch_artifact,0.6386
165,False,artifact,p0001_00000002_f0037_1,f0037,37,140,340.0,219.0,short_branch_artifact,0.6401
165,False,artifact,p0001_00000002_f0039_1,f0039,39,137,340.0,220.0,short_branch_artifact,0.596
166,False,artifact,p0001_00000002_f0037_1,f0037,37,161,360.0,335.0,short_branch_artifact,0.6214
166,False,artifact,p0001_00000002_f0039_1,f0039,39,154,357.0,325.0,short_branch_artifact,0.6179
167,False,artifact,p0001_00000002_f0037_1,f0037,37,178,375.0,210.0,short_branch_artifact,0.6335
168,False,artifact,p0001_00000002_f0037_1,f0037,37,183,377.0,215.0,short_branch_artifact,0.6296
169,False,artifact,p0001_00000002_f0037_1,f0037,37,187,384.0,333.0,short_branch_artifact,0.6394
170,False,artifact,p0001_00000002_f0037_1,f0037,37,190,386.0,590.0,short_branch_artifact,0.6354
170,False,artifact,p0001_00000002_f0041_1,f0041,41,163,375.0,581.0,short_branch_artifact,0.6141
171,True,artifact,p0001_00000002_f0037_1,f0037,37,202,399.0,599.0,short_branch_artifact,0.6293
171,True,artifact,p0001_00000002_f0039_1,f0039,39,187,404.0,603.0,short_branch_artifact,0.6085
171,True,artifact,p0001_00000002_f0041_1,f0041,41,185,395.0,592.0,short_branch_artifact,0.5958
171,True,artifact,p0001_00000002_f0044_1,f0044,44,174,400.0,576.0,short_branch_artifact,0.6186
172,False,artifact,p0001_00000002_f0037_1,f0037,37,212,411.0,522.0,short_branch_artifact,0.6388
173,False,artifact,p0001_00000002_f0037_1,f0037,37,215,416.0,470.0,short_branch_artifact,0.6247
173,False,artifact,p0001_00000002_f0039_1,f0039,39,200,420.0,455.0,short_branch_artifact,0.6483
174,True,artifact,p0001_00000002_f0037_1,f0037,37,238,443.0,494.0,short_branch_artifact,0.5963
174,True,artifact,p0001_00000002_f0039_1,f0039,39,226,443.0,484.0,short_branch_artifact,0.6059
174,True,artifact,p0001_00000002_f0041_1,f0041,41,225,433.0,480.0,short_branch_artifact,0.606
175,False,artifact,p0001_00000002_f0037_1,f0037,37,241,444.0,498.0,short_branch_artifact,0.6106
175,False,artifact,p0001_00000002_f0039_1,f0039,39,229,443.0,488.0,short_branch_artifact,0.6113
176,False,artifact,p0001_00000002_f0037_1,f0037,37,242,445.0,503.0,short_branch_artifact,0.6152
