track_id,broad_type,node_types,support_frames,observations,first_frame,last_frame,center_r,center_c,mean_confidence,stable
245,artifact,short_branch_artifact,3,3,41,47,230.0,455.33,0.5426,True
246,artifact,short_branch_artifact,2,2,41,43,240.0,338.5,0.5593,False
247,artifact,short_branch_artifact,2,2,41,43,263.5,212.5,0.6029,False
248,artifact,short_branch_artifact,3,3,41,47,278.33,302.0,0.6409,True
249,artifact,short_branch_artifact,1,1,41,41,295.0,487.0,0.5495,False
250,artifact,short_branch_artifact,2,2,41,43,306.0,243.0,0.607,False
251,artifact,short_branch_artifact,3,3,41,47,300.67,312.67,0.5948,True
252,artifact,short_branch_artifact,1,1,41,41,315.0,432.0,0.6414,False
253,artifact,short_branch_artifact,2,2,41,43,319.0,314.0,0.5841,False
254,artifact,short_branch_artifact,2,2,41,43,322.0,627.0,0.6308,False
255,artifact,short_branch_artifact,1,1,41,41,328.0,543.0,0.6075,False
256,artifact,short_branch_artifact,1,1,41,41,330.0,584.0,0.6461,False
257,artifact,short_branch_artifact,1,1,41,41,336.0,546.0,0.6057,False
258,artifact,short_branch_artifact,2,2,41,43,340.0,625.5,0.619,False
259,artifact,short_branch_artifact,2,2,41,43,338.5,585.0,0.6352,False
260,artifact,short_branch_artifact,2,2,41,43,338.5,342.0,0.5706,False
261,artifact,short_branch_artifact,1,1,41,41,349.0,567.0,0.6408,False
262,artifact,short_branch_artifact,1,1,41,41,352.0,613.0,0.6331,False
263,artifact,short_branch_artifact,1,1,41,41,352.0,618.0,0.6226,False
264,artifact,short_branch_artifact,1,1,41,41,358.0,337.0,0.6296,False
265,artifact,short_branch_artifact,1,1,41,41,358.0,618.0,0.6454,False
266,artifact,short_branch_artifact,1,1,41,41,360.0,327.0,0.5819,False
267,artifact,short_branch_artifact,1,1,41,41,364.0,634.0,0.6354,False
268,artifact,short_branch_artifact,1,1,41,41,376.0,649.0,0.6269,False
269,artifact,short_branch_artifact,1,1,41,41,377.0,643.0,0.6091,False
270,artifact,short_branch_artifact,1,1,41,41,377.0,660.0,0.6405,False
271,artifact,short_branch_artifact,1,1,41,41,379.0,414.0,0.6255,False
272,artifact,short_branch_artifact,1,1,41,41,389.0,296.0,0.5492,False
273,artifact,short_branch_artifact,1,1,41,41,425.0,426.0,0.6094,False
274,artifact,short_branch_artifact,1,1,41,41,430.0,295.0,0.6235,False
275,artifact,short_branch_artifact,1,1,41,41,437.0,294.0,0.6197,False
276,artifact,short_branch_artifact,1,1,41,41,438.0,286.0,0.6328,False
277,artifact,short_branch_artifact,2,2,41,43,435.0,568.5,0.6226,False
278,artifact,short_branch_artifact,1,1,41,41,445.0,281.0,0.6459,False
279,artifact,short_branch_artifact,1,1,41,41,446.0,294.0,0.6159,False
280,artifact,short_branch_artifact,2,2,41,43,475.5,639.5,0.6339,False
281,artifact,short_branch_artifact,1,1,41,41,488.0,277.0,0.6341,False
282,artifact,short_branch_artifact,3,3,41,47,517.0,544.0,0.6348,True
283,bifurcation,bifurcation,3,3,41,47,205.33,303.33,0.9929,True
284,bifurcation,bifurcation,1,1,41,41,235.0,388.0,0.868,False
285,bifurcation,bifurcation,1,1,41,41,245.0,326.0,0.924,False
286,bifurcation,bifurcation,1,1,41,41,258.0,327.0,0.9059,False
287,bifurcation,bifurcation,2,2,41,43,267.0,244.0,0.946,False
288,bifurcation,bifurcation,1,1,41,41,296.0,318.0,0.9655,False
289,bifurcation,bifurcation,2,2,41,43,359.0,306.5,1.0,False
290,bifurcation,bifurcation,2,2,41,43,431.5,534.0,0.9846,False
291,bifurcation,bifurcation,1,1,41,41,644.0,273.0,0.9717,False
292,crossing_or_overlap,crossing_or_overlap,1,1,41,41,226.0,329.0,0.7082,False
293,crossing_or_overlap,crossing_or_overlap,2,2,41,43,318.0,596.0,0.879,False
294,crossing_or_overlap,crossing_or_overlap,1,1,41,41,344.0,635.0,0.8961,False
295,uncertain,uncertain_high_order_branch,1,1,41,41,246.0,465.0,0.7768,False
296,uncertain,uncertain_high_order_branch,1,1,41,41,297.0,237.0,0.6995,False
297,artifact,short_branch_artifact,1,1,43,43,210.0,381.0,0.576,False
298,artifact,short_branch_artifact,2,2,43,47,211.5,326.0,0.5756,False
299,artifact,short_branch_artifact,1,1,43,43,215.0,371.0,0.5837,False
300,artifact,short_branch_artifact,1,1,43,43,221.0,391.0,0.6252,False
301,artifact,short_branch_artifact,2,2,43,47,219.5,317.0,0.5936,False
302,artifact,short_branch_artifact,1,1,43,43,235.0,324.0,0.6,False
303,artifact,short_branch_artifact,1,1,43,43,245.0,325.0,0.6299,False
304,artifact,short_branch_artifact,1,1,43,43,249.0,326.0,0.6143,False
305,artifact,short_branch_artifact,1,1,43,43,262.0,463.0,0.5742,False
306,artifact,short_branch_artifact,2,2,43,47,276.5,489.5,0.6091,False
307,artifact,short_branch_artifact,2,2,43,47,281.0,561.5,0.5832,False
308,artifact,short_branch_artifact,1,1,43,43,292.0,329.0,0.6214,False
309,artifact,short_branch_artifact,2,2,43,47,290.0,559.5,0.6049,False
310,artifact,short_branch_artifact,1,1,43,43,297.0,552.0,0.5886,False
311,artifact,short_branch_artifact,2,2,43,47,295.0,545.5,0.5942,False
312,artifact,short_branch_artifact,1,1,43,43,299.0,325.0,0.5623,False
313,artifact,short_branch_artifact,2,2,43,47,295.0,531.0,0.5975,False
314,artifact,short_branch_artifact,1,1,43,43,309.0,518.0,0.6005,False
315,artifact,short_branch_artifact,1,1,43,43,312.0,552.0,0.6021,False
316,artifact,short_branch_artifact,1,1,43,43,334.0,643.0,0.6191,False
317,artifact,short_branch_artifact,1,1,43,43,337.0,657.0,0.644,False
318,artifact,short_branch_artifact,2,2,43,47,336.5,323.0,0.579,False
319,artifact,short_branch_artifact,1,1,43,43,340.0,643.0,0.6067,False
320,artifact,short_branch_artifact,1,1,43,43,365.0,365.0,0.6052,False
321,artifact,short_branch_artifact,1,1,43,43,372.0,303.0,0.5485,False
322,artifact,short_branch_artifact,1,1,43,43,404.0,426.0,0.6207,False
323,artifact,short_branch_artifact,1,1,43,43,430.0,579.0,0.6314,False
324,artifact,short_branch_artifact,1,1,43,43,465.0,645.0,0.6267,False
325,artifact,short_branch_artifact,2,2,43,47,496.0,659.5,0.6039,False
326,artifact,short_branch_artifact,1,1,43,43,503.0,676.0,0.6299,False
327,artifact,short_branch_artifact,1,1,43,43,516.0,572.0,0.5955,False
328,artifact,short_branch_artifact,1,1,43,43,633.0,292.0,0.6441,False
329,bifurcation,bifurcation,1,1,43,43,231.0,350.0,0.8544,False
330,bifurcation,bifurcation,1,1,43,43,276.0,319.0,0.9657,False
331,bifurcation,bifurcation,1,1,43,43,303.0,486.0,0.9518,False
332,bifurcation,bifurcation,1,1,43,43,306.0,426.0,1.0,False
333,bifurcation,bifurcation,1,1,43,43,368.0,336.0,0.9472,False
334,bifurcation,bifurcation,1,1,43,43,373.0,543.0,0.928,False
335,bifurcation,bifurcation,1,1,43,43,401.0,309.0,0.9784,False
336,bifurcation,bifurcation,1,1,43,43,426.0,558.0,1.0,False
337,bifurcation,bifurcation,1,1,43,43,474.0,627.0,0.9852,False
338,crossing_or_overlap,crossing_or_overlap,1,1,43,43,367.0,423.0,0.8329,False
339,artifact,short_branch_artifact,1,1,47,47,173.0,273.0,0.6376,False
340,artifact,short_branch_artifact,1,1,47,47,179.0,367.0,0.5972,False
341,artifact,short_branch_artifact,1,1,47,47,181.0,305.0,0.6112,False
342,artifact,short_branch_artifact,1,1,47,47,186.0,367.0,0.6252,False
343,artifact,short_branch_artifact,1,1,47,47,187.0,362.0,0.5823,False
344,artifact,short_branch_artifact,1,1,47,47,201.0,430.0,0.4765,False
345,artifact,short_branch_artifact,1,1,47,47,204.0,420.0,0.6378,False
346,artifact,short_branch_artifact,1,1,47,47,206.0,451.0,0.6114,False
347,artifact,short_branch_artifact,1,1,47,47,207.0,456.0,0.5507,False
348,artifact,short_branch_artifact,1,1,47,47,207.0,463.0,0.5892,False
349,artifact,short_branch_artifact,1,1,47,47,213.0,299.0,0.6018,False
350,artifact,short_branch_artifact,1,1,47,47,219.0,216.0,0.6384,False
351,artifact,short_branch_artifact,1,1,47,47,229.0,214.0,0.6363,False
352,artifact,short_branch_artifact,1,1,47,47,230.0,258.0,0.6197,False
353,artifact,short_branch_artifact,1,1,47,47,236.0,195.0,0.6242,False
354,artifact,short_branch_artifact,1,1,47,47,238.0,428.0,0.6346,False
355,artifact,short_branch_artifact,1,1,47,47,242.0,420.0,0.519,False
356,artifact,short_branch_artifact,1,1,47,47,256.0,278.0,0.6448,False
357,artifact,short_branch_artifact,1,1,47,47,257.0,539.0,0.5648,False
358,artifact,short_branch_artifact,1,1,47,47,281.0,296.0,0.64,False
359,artifact,short_branch_artifact,1,1,47,47,281.0,301.0,0.6399,False
360,artifact,short_branch_artifact,1,1,47,47,286.0,302.0,0.6009,False
361,artifact,short_branch_artifact,1,1,47,47,287.0,296.0,0.6163,False
362,artifact,short_branch_artifact,1,1,47,47,306.0,491.0,0.6188,False
363,artifact,short_branch_artifact,1,1,47,47,330.0,286.0,0.6215,False
