track_id,broad_type,node_types,support_frames,observations,first_frame,last_frame,center_r,center_c,mean_confidence,stable
37,bifurcation,bifurcation,1,1,33,33,139.0,318.0,0.9014,False
38,artifact,short_branch_artifact,3,3,34,38,114.33,372.33,0.6006,True
39,artifact,short_branch_artifact,2,2,34,37,139.5,288.5,0.5918,False
40,artifact,short_branch_artifact,1,1,34,34,163.0,329.0,0.5944,False
41,artifact,short_branch_artifact,3,3,34,37,183.0,464.0,0.5911,True
42,artifact,short_branch_artifact,1,1,34,34,188.0,486.0,0.6009,False
43,artifact,short_branch_artifact,5,5,34,38,181.2,590.8,0.6192,True
44,artifact,short_branch_artifact,2,2,34,36,201.0,299.0,0.6235,False
45,artifact,short_branch_artifact,1,1,34,34,247.0,339.0,0.619,False
46,artifact,short_branch_artifact,3,3,34,41,266.67,339.0,0.587,True
47,artifact,short_branch_artifact,1,1,35,35,102.0,364.0,0.6268,False
48,artifact,short_branch_artifact,2,2,35,36,104.5,305.0,0.6115,False
49,artifact,short_branch_artifact,9,9,35,46,162.0,321.22,0.5678,True
50,artifact,short_branch_artifact,1,1,35,35,235.0,282.0,0.5602,False
51,artifact,short_branch_artifact,2,2,35,36,250.5,309.0,0.635,False
52,artifact,short_branch_artifact,1,1,35,35,255.0,298.0,0.601,False
53,artifact,short_branch_artifact,2,2,35,36,253.5,305.5,0.6081,False
54,bifurcation,bifurcation,3,3,35,37,92.67,355.33,0.7656,True
55,bifurcation,bifurcation,3,3,35,37,110.67,401.0,0.9606,True
56,bifurcation,bifurcation,1,1,35,35,162.0,256.0,0.9041,False
57,crossing_or_overlap,crossing_or_overlap,2,2,35,36,105.0,360.0,0.7853,False
58,artifact,short_branch_artifact,3,3,36,38,158.33,251.67,0.5919,True
59,artifact,short_branch_artifact,2,2,36,39,154.5,418.5,0.5918,False
60,artifact,short_branch_artifact,1,1,36,36,192.0,282.0,0.6283,False
61,artifact,short_branch_artifact,1,1,36,36,203.0,282.0,0.6124,False
62,bifurcation,bifurcation,7,7,36,46,157.43,416.43,0.9492,True
63,artifact,short_branch_artifact,6,6,37,46,124.5,367.67,0.5842,True
64,artifact,short_branch_artifact,7,7,37,44,142.29,339.71,0.5641,True
65,artifact,short_branch_artifact,2,2,37,38,188.0,190.0,0.6366,False
66,artifact,short_branch_artifact,2,2,37,38,259.5,623.5,0.6389,False
67,bifurcation,bifurcation,1,1,37,37,182.0,427.0,0.9647,False
68,bifurcation,bifurcation,1,1,37,37,183.0,444.0,1.0,False
69,artifact,short_branch_artifact,1,1,38,38,134.0,415.0,0.556,False
70,artifact,short_branch_artifact,1,1,38,38,154.0,306.0,0.5642,False
71,artifact,short_branch_artifact,3,3,38,41,195.0,438.33,0.6182,True
72,artifact,short_branch_artifact,7,7,38,46,244.29,497.43,0.6148,True
73,bifurcation,bifurcation,3,3,38,41,140.67,351.67,0.9205,True
74,bifurcation,bifurcation,1,1,38,38,190.0,325.0,0.9633,False
75,bifurcation,bifurcation,1,1,38,38,201.0,465.0,1.0,False
76,bifurcation,bifurcation,1,1,38,38,239.0,518.0,1.0,False
77,bifurcation,bifurcation,1,1,38,38,261.0,548.0,1.0,False
78,bifurcation,bifurcation,1,1,38,38,269.0,370.0,0.9873,False
79,crossing_or_overlap,crossing_or_overlap,1,1,38,38,130.0,378.0,0.7838,False
80,crossing_or_overlap,crossing_or_overlap,1,1,38,38,198.0,447.0,0.8488,False
81,crossing_or_overlap,crossing_or_overlap,1,1,38,38,212.0,441.0,0.8309,False
82,crossing_or_overlap,crossing_or_overlap,1,1,38,38,249.0,338.0,0.8665,False
83,artifact,short_branch_artifact,1,1,39,39,125.0,383.0,0.5438,False
84,artifact,short_branch_artifact,4,4,39,45,148.75,398.25,0.5583,True
85,artifact,short_branch_artifact,4,4,39,45,150.25,383.75,0.5847,True
86,artifact,short_branch_artifact,4,4,39,42,199.0,336.5,0.6136,True
87,artifact,short_branch_artifact,3,3,39,44,210.0,445.33,0.618,True
88,artifact,short_branch_artifact,4,4,39,46,218.25,460.0,0.5975,True
89,artifact,short_branch_artifact,3,3,39,45,224.33,449.0,0.6273,True
90,artifact,short_branch_artifact,4,4,39,43,226.5,462.25,0.6213,True
91,artifact,short_branch_artifact,4,4,39,42,230.25,459.25,0.6183,True
92,artifact,short_branch_artifact,1,1,39,39,239.0,473.0,0.6361,False
93,artifact,short_branch_artifact,4,4,39,45,248.0,474.75,0.6342,True
94,artifact,short_branch_artifact,5,5,39,46,257.8,510.0,0.6131,True
95,artifact,short_branch_artifact,2,2,39,40,270.0,509.0,0.634,False
96,bifurcation,bifurcation,2,2,39,40,177.5,278.5,0.9688,False
97,bifurcation,bifurcation,1,1,39,39,265.0,341.0,0.8423,False
98,crossing_or_overlap,crossing_or_overlap,1,1,39,39,283.0,387.0,0.7105,False
99,artifact,short_branch_artifact,2,2,40,42,153.0,348.5,0.5574,False
100,artifact,short_branch_artifact,2,2,40,41,199.0,571.5,0.5991,False
101,artifact,short_branch_artifact,2,2,40,41,198.0,420.5,0.5936,False
102,artifact,short_branch_artifact,4,4,40,45,222.75,607.25,0.6013,True
103,bifurcation,bifurcation,1,1,40,40,286.0,399.0,0.9724,False
104,artifact,short_branch_artifact,1,1,41,41,162.0,400.0,0.5726,False
105,artifact,short_branch_artifact,1,1,41,41,175.0,520.0,0.5232,False
106,artifact,short_branch_artifact,2,2,41,42,179.5,316.5,0.5935,False
107,artifact,short_branch_artifact,6,6,41,46,186.33,293.67,0.5767,True
108,artifact,short_branch_artifact,1,1,41,41,245.0,640.0,0.633,False
109,artifact,short_branch_artifact,2,2,41,42,289.0,390.0,0.6177,False
110,artifact,short_branch_artifact,1,1,41,41,473.0,497.0,0.6362,False
111,crossing_or_overlap,crossing_or_overlap,1,1,41,41,195.0,339.0,0.7408,False
112,crossing_or_overlap,crossing_or_overlap,1,1,41,41,230.0,340.0,0.6348,False
113,artifact,short_branch_artifact,1,1,42,42,199.0,353.0,0.6216,False
114,artifact,short_branch_artifact,2,2,42,44,214.5,425.5,0.6151,False
115,artifact,short_branch_artifact,5,5,42,46,244.2,627.4,0.6128,True
116,bifurcation,bifurcation,2,2,42,43,202.5,563.0,0.9339,False
117,bifurcation,bifurcation,1,1,42,42,257.0,650.0,1.0,False
118,bifurcation,bifurcation,3,3,42,44,289.0,349.67,0.9909,True
119,crossing_or_overlap,crossing_or_overlap,4,4,42,46,155.0,379.25,0.8055,True
120,artifact,short_branch_artifact,2,2,43,44,190.5,529.5,0.617,False
121,artifact,short_branch_artifact,3,3,43,46,199.33,268.0,0.5778,True
122,artifact,short_branch_artifact,2,2,43,45,215.5,580.0,0.5873,False
123,artifact,short_branch_artifact,3,3,43,45,283.33,537.33,0.6134,True
124,artifact,short_branch_artifact,2,2,43,45,295.5,539.5,0.6203,False
125,bifurcation,bifurcation,1,1,43,43,153.0,335.0,0.9376,False
126,bifurcation,bifurcation,3,3,43,46,211.67,576.33,0.9743,True
127,bifurcation,bifurcation,2,2,43,46,255.0,488.5,1.0,False
128,bifurcation,bifurcation,1,1,43,43,256.0,516.0,0.9717,False
129,crossing_or_overlap,crossing_or_overlap,1,1,43,43,276.0,536.0,0.9306,False
130,artifact,short_branch_artifact,3,3,44,46,154.33,317.67,0.5968,True
131,artifact,short_branch_artifact,1,1,44,44,201.0,546.0,0.5915,False
132,artifact,short_branch_artifact,1,1,44,44,228.0,201.0,0.6432,False
133,artifact,short_branch_artifact,3,3,44,46,227.0,317.0,0.6148,True
134,artifact,short_branch_artifact,2,2,44,45,263.0,654.0,0.6246,False
135,artifact,short_branch_artifact,2,2,44,45,270.0,653.0,0.6064,False
136,artifact,short_branch_artifact,2,2,44,45,279.5,659.5,0.6415,False
137,artifact,short_branch_artifact,3,3,44,46,289.33,667.0,0.6171,True
138,artifact,short_branch_artifact,2,2,44,46,297.5,616.0,0.6299,False
139,artifact,short_branch_artifact,1,1,44,44,485.0,455.0,0.6293,False
140,bifurcation,bifurcation,1,1,44,44,133.0,360.0,0.8513,False
141,bifurcation,bifurcation,2,2,44,46,225.0,318.0,0.9762,False
142,bifurcation,bifurcation,1,1,44,44,246.0,309.0,0.9407,False
143,bifurcation,bifurcation,1,1,44,44,259.0,628.0,0.9354,False
144,bifurcation,bifurcation,1,1,44,44,424.0,326.0,1.0,False
145,bifurcation,bifurcation,2,2,44,45,576.5,256.0,0.963,False
146,crossing_or_overlap,crossing_or_overlap,2,2,44,46,297.0,538.0,0.8784,False
147,artifact,short_branch_artifact,2,2,45,46,132.0,363.0,0.5789,False
148,artifact,short_branch_artifact,1,1,45,45,154.0,373.0,0.6248,False
149,artifact,short_branch_artifact,1,1,45,45,233.0,601.0,0.6001,False
150,artifact,short_branch_artifact,1,1,45,45,235.0,310.0,0.6223,False
151,artifact,short_branch_artifact,2,2,45,46,261.0,631.0,0.623,False
152,artifact,short_branch_artifact,2,2,45,46,294.5,349.5,0.5961,False
153,artifact,short_branch_artifact,2,2,45,46,309.0,526.0,0.6234,False
154,artifact,short_branch_artifact,1,1,45,45,314.0,649.0,0.6095,False
155,artifact,short_branch_artifact,1,1,45,45,356.0,554.0,0.5936,False
156,artifact,short_branch_artifact,1,1,45,45,432.0,436.0,0.6469,False
157,bifurcation,bifurcation,1,1,45,45,198.0,265.0,0.906,False
158,bifurcation,bifurcation,1,1,45,45,219.0,455.0,0.9445,False
159,bifurcation,bifurcation,1,1,45,45,298.0,618.0,1.0,False
160,bifurcation,bifurcation,2,2,45,46,487.0,459.5,0.9854,False
161,crossing_or_overlap,crossing_or_overlap,1,1,45,45,212.0,435.0,0.8685,False
162,crossing_or_overlap,crossing_or_overlap,1,1,45,45,230.0,607.0,0.7634,False
163,crossing_or_overlap,crossing_or_overlap,1,1,45,45,287.0,328.0,0.9054,False
164,artifact,short_branch_artifact,1,1,46,46,268.0,338.0,0.6346,False
165,artifact,short_branch_artifact,1,1,46,46,285.0,329.0,0.5832,False
166,artifact,short_branch_artifact,1,1,46,46,291.0,328.0,0.5813,False
167,artifact,short_branch_artifact,1,1,46,46,299.0,354.0,0.6164,False
168,artifact,short_branch_artifact,1,1,46,46,300.0,681.0,0.6182,False
169,artifact,short_branch_artifact,1,1,46,46,383.0,345.0,0.6275,False
170,artifact,short_branch_artifact,1,1,46,46,579.0,261.0,0.6395,False
171,bifurcation,bifurcation,1,1,46,46,215.0,437.0,1.0,False
172,crossing_or_overlap,crossing_or_overlap,1,1,46,46,294.0,672.0,0.7929,False
