track_id,broad_type,node_types,support_frames,observations,first_frame,last_frame,center_r,center_c,mean_confidence,stable
38,artifact,short_branch_artifact,1,1,26,26,308.0,602.0,0.6316,False
39,bifurcation,bifurcation,1,1,26,26,122.0,541.0,0.9257,False
40,bifurcation,bifurcation,1,1,26,26,125.0,454.0,0.8971,False
41,bifurcation,bifurcation,1,1,26,26,128.0,516.0,1.0,False
42,bifurcation,bifurcation,1,1,26,26,145.0,514.0,1.0,False
43,bifurcation,bifurcation,1,1,26,26,148.0,420.0,1.0,False
44,bifurcation,bifurcation,1,1,26,26,202.0,415.0,0.9334,False
45,bifurcation,bifurcation,2,2,26,29,244.5,405.5,0.9365,False
46,bifurcation,bifurcation,2,2,26,28,245.0,421.5,1.0,False
47,bifurcation,bifurcation,1,1,26,26,279.0,367.0,1.0,False
48,bifurcation,bifurcation,1,1,26,26,438.0,480.0,1.0,False
49,crossing_or_overlap,crossing_or_overlap,3,3,26,29,186.67,374.67,0.8037,True
50,crossing_or_overlap,crossing_or_overlap,1,1,26,26,197.0,364.0,0.6957,False
51,artifact,short_branch_artifact,2,2,28,29,111.0,535.5,0.5915,False
52,artifact,short_branch_artifact,1,1,28,28,111.0,560.0,0.5351,False
53,artifact,short_branch_artifact,2,2,28,32,124.5,555.5,0.629,False
54,artifact,short_branch_artifact,2,2,28,29,166.0,666.0,0.6346,False
55,artifact,short_branch_artifact,2,2,28,32,182.5,357.5,0.5988,False
56,artifact,short_branch_artifact,2,2,28,29,191.0,360.0,0.6204,False
57,artifact,short_branch_artifact,2,2,28,32,236.0,439.0,0.5864,False
58,artifact,short_branch_artifact,2,2,28,32,265.0,348.0,0.6054,False
59,artifact,short_branch_artifact,1,1,28,28,274.0,380.0,0.6046,False
60,artifact,short_branch_artifact,1,1,28,28,297.0,566.0,0.6105,False
61,artifact,short_branch_artifact,1,1,28,28,315.0,549.0,0.6203,False
62,artifact,short_branch_artifact,1,1,28,28,354.0,711.0,0.5921,False
63,bifurcation,bifurcation,1,1,28,28,89.0,473.0,0.9212,False
64,bifurcation,bifurcation,2,2,28,32,111.0,402.5,0.8415,False
65,bifurcation,bifurcation,2,2,28,32,177.0,416.0,1.0,False
66,bifurcation,bifurcation,1,1,28,28,245.0,342.0,0.9355,False
67,bifurcation,bifurcation,2,2,28,32,286.0,413.5,0.9728,False
68,crossing_or_overlap,crossing_or_overlap,1,1,28,28,97.0,439.0,0.7062,False
69,crossing_or_overlap,crossing_or_overlap,2,2,28,32,123.0,541.0,0.7303,False
70,crossing_or_overlap,crossing_or_overlap,1,1,28,28,121.0,452.0,0.7013,False
71,crossing_or_overlap,crossing_or_overlap,3,3,28,32,146.67,557.67,0.8081,True
72,crossing_or_overlap,crossing_or_overlap,1,1,28,28,294.0,605.0,0.6982,False
73,uncertain,uncertain_high_order_branch,2,2,28,29,114.0,496.0,0.5872,False
74,uncertain,uncertain_complex_junction,1,1,28,28,129.0,429.0,0.75,False
75,artifact,short_branch_artifact,1,1,29,29,96.0,502.0,0.525,False
76,artifact,short_branch_artifact,1,1,29,29,114.0,427.0,0.5519,False
77,artifact,short_branch_artifact,2,2,29,32,168.0,607.0,0.6181,False
78,artifact,short_branch_artifact,1,1,29,29,163.0,398.0,0.6286,False
79,artifact,short_branch_artifact,2,2,29,32,163.5,572.0,0.6323,False
80,artifact,short_branch_artifact,2,2,29,32,180.0,323.5,0.6392,False
81,artifact,short_branch_artifact,2,2,29,32,191.0,446.0,0.6098,False
82,artifact,short_branch_artifact,1,1,29,29,219.0,437.0,0.6322,False
83,artifact,short_branch_artifact,2,2,29,32,233.5,351.0,0.6193,False
84,artifact,short_branch_artifact,2,2,29,32,239.5,401.5,0.6072,False
85,artifact,short_branch_artifact,1,1,29,29,260.0,503.0,0.6283,False
86,artifact,short_branch_artifact,1,1,29,29,276.0,326.0,0.5874,False
87,artifact,short_branch_artifact,1,1,29,29,284.0,324.0,0.6184,False
88,artifact,short_branch_artifact,1,1,29,29,435.0,686.0,0.6006,False
89,bifurcation,bifurcation,1,1,29,29,244.0,369.0,0.9134,False
90,bifurcation,bifurcation,1,1,29,29,283.0,344.0,0.9291,False
91,bifurcation,bifurcation,1,1,29,29,292.0,580.0,0.9748,False
92,bifurcation,bifurcation,1,1,29,29,359.0,704.0,0.9604,False
93,crossing_or_overlap,crossing_or_overlap,1,1,29,29,104.0,486.0,0.7735,False
94,crossing_or_overlap,crossing_or_overlap,1,1,29,29,107.0,379.0,0.6391,False
95,crossing_or_overlap,crossing_or_overlap,1,1,29,29,210.0,395.0,0.8873,False
96,crossing_or_overlap,crossing_or_overlap,1,1,29,29,215.0,343.0,0.8109,False
97,uncertain,uncertain_high_order_branch,1,1,29,29,185.0,344.0,0.7177,False
98,artifact,short_branch_artifact,1,1,32,32,141.0,427.0,0.6304,False
99,artifact,short_branch_artifact,1,1,32,32,141.0,453.0,0.6085,False
100,artifact,short_branch_artifact,1,1,32,32,153.0,426.0,0.6304,False
101,artifact,short_branch_artifact,1,1,32,32,162.0,631.0,0.6381,False
102,artifact,short_branch_artifact,1,1,32,32,168.0,456.0,0.6045,False
103,artifact,short_branch_artifact,1,1,32,32,172.0,586.0,0.6113,False
104,artifact,short_branch_artifact,1,1,32,32,176.0,579.0,0.6259,False
105,artifact,short_branch_artifact,1,1,32,32,185.0,409.0,0.6366,False
106,artifact,short_branch_artifact,1,1,32,32,190.0,458.0,0.5769,False
107,artifact,short_branch_artifact,1,1,32,32,199.0,519.0,0.5514,False
108,artifact,short_branch_artifact,1,1,32,32,200.0,418.0,0.6214,False
109,artifact,short_branch_artifact,1,1,32,32,208.0,421.0,0.6272,False
110,artifact,short_branch_artifact,1,1,32,32,218.0,529.0,0.5902,False
111,artifact,short_branch_artifact,1,1,32,32,224.0,369.0,0.6026,False
112,artifact,short_branch_artifact,1,1,32,32,238.0,363.0,0.6238,False
113,artifact,short_branch_artifact,1,1,32,32,250.0,358.0,0.632,False
114,artifact,short_branch_artifact,1,1,32,32,269.0,348.0,0.6295,False
115,artifact,short_branch_artifact,1,1,32,32,272.0,361.0,0.6258,False
116,artifact,short_branch_artifact,1,1,32,32,285.0,591.0,0.6036,False
117,artifact,short_branch_artifact,1,1,32,32,288.0,600.0,0.6257,False
118,artifact,short_branch_artifact,1,1,32,32,290.0,443.0,0.6104,False
119,artifact,short_branch_artifact,1,1,32,32,296.0,445.0,0.589,False
120,artifact,short_branch_artifact,1,1,32,32,413.0,715.0,0.5682,False
121,bifurcation,bifurcation,1,1,32,32,115.0,514.0,0.8617,False
122,bifurcation,bifurcation,1,1,32,32,138.0,443.0,0.9201,False
123,bifurcation,bifurcation,1,1,32,32,152.0,498.0,0.9104,False
124,bifurcation,bifurcation,1,1,32,32,154.0,541.0,0.9497,False
125,bifurcation,bifurcation,1,1,32,32,193.0,380.0,1.0,False
126,bifurcation,bifurcation,1,1,32,32,273.0,376.0,0.9211,False
127,bifurcation,bifurcation,1,1,32,32,305.0,603.0,0.9023,False
128,bifurcation,bifurcation,1,1,32,32,338.0,710.0,1.0,False
129,bifurcation,bifurcation,1,1,32,32,410.0,694.0,0.9437,False
130,crossing_or_overlap,crossing_or_overlap,1,1,32,32,224.0,457.0,0.6959,False
131,uncertain,uncertain_high_order_branch,1,1,32,32,153.0,450.0,0.7177,False
