name,frame_num,raw_bifurcation,crossing_or_overlap,artifact,uncertain,stable_bifurcation
p0003_00000001_f0001_7,1,0,0,0,0,0
p0003_00000001_f0002_7,2,0,0,0,0,0
p0003_00000001_f0003_7,3,0,0,2,0,0
p0003_00000001_f0004_7,4,0,0,1,0,0
p0003_00000001_f0005_7,5,1,0,2,0,1
p0003_00000001_f0006_7,6,2,0,3,0,1
p0003_00000001_f0007_7,7,1,0,5,0,1
p0003_00000001_f0008_7,8,1,0,8,0,0
p0003_00000001_f0009_7,9,1,2,7,0,0
p0003_00000001_f0010_7,10,3,2,11,0,0
p0003_00000001_f0011_7,11,3,0,21,0,0
