track_id,stable,broad_type,name,frame_id,frame_num,node_id,pixel_r,pixel_c,node_type,confidence
21,True,artifact,p0004_00000004_f0019_3,f0019,19,10,172.0,252.0,short_branch_artifact,0.6199
21,True,artifact,p0004_00000004_f0020_3,f0020,20,12,176.0,266.0,short_branch_artifact,0.6131
22,False,artifact,p0004_00000004_f0016_3,f0016,16,34,240.0,403.0,short_branch_artifact,0.6258
22,False,artifact,p0004_00000004_f0018_3,f0018,18,22,225.0,401.0,short_branch_artifact,0.6147
23,True,artifact,p0004_00000004_f0016_3,f0016,16,50,298.0,217.0,short_branch_artifact,0.6161
23,True,artifact,p0004_00000004_f0017_3,f0017,17,39,291.0,211.0,short_branch_artifact,0.6192
23,True,artifact,p0004_00000004_f0018_3,f0018,18,37,292.0,213.0,short_branch_artifact,0.6148
23,True,artifact,p0004_00000004_f0019_3,f0019,19,38,298.0,224.0,short_branch_artifact,0.6218
24,True,artifact,p0004_00000004_f0017_3,f0017,17,50,322.0,155.0,short_branch_artifact,0.6402
24,True,artifact,p0004_00000004_f0018_3,f0018,18,50,319.0,162.0,short_branch_artifact,0.6388
24,True,artifact,p0004_00000004_f0019_3,f0019,19,49,325.0,172.0,short_branch_artifact,0.641
25,False,artifact,p0004_00000004_f0017_3,f0017,17,54,335.0,152.0,short_branch_artifact,0.5966
26,False,artifact,p0004_00000004_f0017_3,f0017,17,56,339.0,145.0,short_branch_artifact,0.6059
27,False,bifurcation,p0004_00000004_f0017_3,f0017,17,11,174.0,242.0,bifurcation,1.0
27,False,bifurcation,p0004_00000004_f0018_3,f0018,18,7,166.0,241.0,bifurcation,1.0
28,False,crossing_or_overlap,p0004_00000004_f0017_3,f0017,17,60,353.0,158.0,crossing_or_overlap,0.7082
29,False,artifact,p0004_00000004_f0018_3,f0018,18,25,227.0,417.0,short_branch_artifact,0.6128
30,True,artifact,p0004_00000004_f0018_3,f0018,18,23,230.0,367.0,short_branch_artifact,0.6083
30,True,artifact,p0004_00000004_f0019_3,f0019,19,26,233.0,375.0,short_branch_artifact,0.5565
30,True,artifact,p0004_00000004_f0020_3,f0020,20,23,233.0,372.0,short_branch_artifact,0.6026
30,True,artifact,p0004_00000004_f0024_3,f0024,24,29,225.0,386.0,short_branch_artifact,0.6308
30,True,artifact,p0004_00000004_f0026_3,f0026,26,34,221.0,376.0,short_branch_artifact,0.5651
30,True,artifact,p0004_00000004_f0027_3,f0027,27,34,217.0,373.0,short_branch_artifact,0.6088
31,False,artifact,p0004_00000004_f0018_3,f0018,18,28,238.0,423.0,short_branch_artifact,0.5998
32,True,bifurcation,p0004_00000004_f0020_3,f0020,20,41,322.0,182.0,bifurcation,0.9734
32,True,bifurcation,p0004_00000004_f0021_3,f0021,21,52,325.0,190.0,bifurcation,1.0
32,True,bifurcation,p0004_00000004_f0022_3,f0022,22,48,323.0,200.0,bifurcation,0.9845
32,True,bifurcation,p0004_00000004_f0023_3,f0023,23,45,323.0,200.0,bifurcation,0.8929
32,True,bifurcation,p0004_00000004_f0024_3,f0024,24,52,325.0,201.0,bifurcation,0.9595
32,True,bifurcation,p0004_00000004_f0025_3,f0025,25,57,323.0,191.0,bifurcation,1.0
32,True,bifurcation,p0004_00000004_f0026_3,f0026,26,65,325.0,176.0,bifurcation,0.9515
32,True,bifurcation,p0004_00000004_f0027_3,f0027,27,64,321.0,174.0,bifurcation,1.0
33,False,bifurcation,p0004_00000004_f0021_3,f0021,21,13,178.0,275.0,bifurcation,1.0
33,False,bifurcation,p0004_00000004_f0025_3,f0025,25,19,177.0,280.0,bifurcation,0.9366
34,True,artifact,p0004_00000004_f0022_3,f0022,22,14,179.0,285.0,short_branch_artifact,0.6155
34,True,artifact,p0004_00000004_f0023_3,f0023,23,12,176.0,285.0,short_branch_artifact,0.6311
34,True,artifact,p0004_00000004_f0024_3,f0024,24,14,179.0,289.0,short_branch_artifact,0.6022
35,True,artifact,p0004_00000004_f0024_3,f0024,24,26,216.0,420.0,short_branch_artifact,0.6216
35,True,artifact,p0004_00000004_f0025_3,f0025,25,28,208.0,424.0,short_branch_artifact,0.6329
35,True,artifact,p0004_00000004_f0026_3,f0026,26,30,212.0,407.0,short_branch_artifact,0.6229
35,True,artifact,p0004_00000004_f0027_3,f0027,27,30,209.0,409.0,short_branch_artifact,0.606
36,True,bifurcation,p0004_00000004_f0024_3,f0024,24,2,88.0,212.0,bifurcation,0.932
36,True,bifurcation,p0004_00000004_f0025_3,f0025,25,6,85.0,204.0,bifurcation,0.9859
36,True,bifurcation,p0004_00000004_f0026_3,f0026,26,10,86.0,189.0,bifurcation,0.9708
36,True,bifurcation,p0004_00000004_f0027_3,f0027,27,9,86.0,186.0,bifurcation,0.9509
37,False,bifurcation,p0004_00000004_f0025_3,f0025,25,32,217.0,392.0,bifurcation,0.9256
38,False,artifact,p0004_00000004_f0026_3,f0026,26,24,178.0,264.0,short_branch_artifact,0.6305
39,False,bifurcation,p0004_00000004_f0027_3,f0027,27,22,173.0,260.0,bifurcation,0.9728
