track_id,broad_type,node_types,support_frames,observations,first_frame,last_frame,center_r,center_c,mean_confidence,stable
114,artifact,short_branch_artifact,1,1,40,40,485.0,391.0,0.5753,False
115,bifurcation,bifurcation,1,1,40,40,419.0,211.0,1.0,False
116,artifact,short_branch_artifact,7,7,41,47,242.0,196.71,0.624,True
117,artifact,short_branch_artifact,7,7,41,50,401.86,381.86,0.5868,True
118,bifurcation,bifurcation,3,3,41,43,391.33,410.0,0.9683,True
119,artifact,short_branch_artifact,4,4,42,45,241.5,210.75,0.6237,True
120,artifact,short_branch_artifact,4,4,42,45,248.5,184.75,0.6188,True
121,artifact,short_branch_artifact,1,1,42,42,259.0,298.0,0.5223,False
122,artifact,short_branch_artifact,5,5,42,47,321.2,279.6,0.6099,True
123,artifact,short_branch_artifact,7,7,42,48,471.0,195.71,0.6215,True
124,bifurcation,bifurcation,1,1,42,42,441.0,382.0,0.9271,False
125,bifurcation,bifurcation,8,8,42,50,470.62,177.62,0.9937,True
126,artifact,short_branch_artifact,6,6,43,50,224.5,230.17,0.6259,True
127,artifact,short_branch_artifact,1,1,43,43,407.0,458.0,0.5757,False
128,artifact,short_branch_artifact,1,1,44,44,250.0,204.0,0.625,False
129,bifurcation,bifurcation,1,1,44,44,326.0,285.0,0.9907,False
130,crossing_or_overlap,crossing_or_overlap,1,1,44,44,385.0,361.0,0.8157,False
131,artifact,short_branch_artifact,1,1,45,45,479.0,190.0,0.6483,False
132,bifurcation,bifurcation,1,1,45,45,234.0,241.0,0.9086,False
133,artifact,short_branch_artifact,2,2,46,47,249.0,276.0,0.5644,False
134,artifact,short_branch_artifact,2,2,46,47,305.0,253.0,0.6424,False
135,artifact,short_branch_artifact,4,4,46,50,360.0,356.25,0.6102,True
136,bifurcation,bifurcation,1,1,46,46,385.0,386.0,0.8763,False
137,crossing_or_overlap,crossing_or_overlap,1,1,46,46,403.0,382.0,0.7812,False
138,artifact,short_branch_artifact,4,4,47,50,362.25,377.25,0.6041,True
139,artifact,short_branch_artifact,1,1,47,47,391.0,433.0,0.5909,False
140,bifurcation,bifurcation,1,1,47,47,226.0,223.0,0.9289,False
141,bifurcation,bifurcation,1,1,47,47,283.0,345.0,0.9745,False
142,artifact,short_branch_artifact,1,1,48,48,371.0,258.0,0.6147,False
143,artifact,short_branch_artifact,3,3,48,50,414.33,228.67,0.5948,True
144,bifurcation,bifurcation,3,3,48,50,222.67,185.33,0.974,True
145,bifurcation,bifurcation,2,2,48,50,225.5,265.0,0.998,False
146,bifurcation,bifurcation,3,3,48,50,300.67,260.67,0.9947,True
147,artifact,short_branch_artifact,1,1,49,49,223.0,262.0,0.5622,False
148,artifact,short_branch_artifact,1,1,49,49,374.0,370.0,0.6027,False
149,artifact,short_branch_artifact,1,1,49,49,382.0,378.0,0.6165,False
150,bifurcation,bifurcation,1,1,49,49,359.0,411.0,1.0,False
