track_id,stable,broad_type,name,frame_id,frame_num,node_id,pixel_r,pixel_c,node_type,confidence
19,True,artifact,p0001_00000003_f0032_1,f0032,32,10,121.0,403.0,short_branch_artifact,0.6036
20,False,artifact,p0001_00000003_f0026_1,f0026,26,36,137.0,562.0,short_branch_artifact,0.6451
21,True,artifact,p0001_00000003_f0026_1,f0026,26,37,139.0,500.0,short_branch_artifact,0.5801
21,True,artifact,p0001_00000003_f0028_1,f0028,28,44,140.0,503.0,short_branch_artifact,0.5955
21,True,artifact,p0001_00000003_f0032_1,f0032,32,18,132.0,495.0,short_branch_artifact,0.5334
22,False,artifact,p0001_00000003_f0026_1,f0026,26,40,142.0,448.0,short_branch_artifact,0.5585
23,False,artifact,p0001_00000003_f0026_1,f0026,26,41,142.0,549.0,short_branch_artifact,0.6077
24,True,artifact,p0001_00000003_f0026_1,f0026,26,44,142.0,566.0,short_branch_artifact,0.6292
24,True,artifact,p0001_00000003_f0028_1,f0028,28,45,140.0,566.0,short_branch_artifact,0.6018
24,True,artifact,p0001_00000003_f0032_1,f0032,32,33,141.0,555.0,short_branch_artifact,0.5208
25,False,artifact,p0001_00000003_f0026_1,f0026,26,43,143.0,561.0,short_branch_artifact,0.617
26,False,artifact,p0001_00000003_f0026_1,f0026,26,49,147.0,560.0,short_branch_artifact,0.6051
27,False,artifact,p0001_00000003_f0026_1,f0026,26,60,177.0,419.0,short_branch_artifact,0.625
28,True,artifact,p0001_00000003_f0026_1,f0026,26,74,213.0,374.0,short_branch_artifact,0.6189
28,True,artifact,p0001_00000003_f0028_1,f0028,28,90,201.0,370.0,short_branch_artifact,0.603
28,True,artifact,p0001_00000003_f0032_1,f0032,32,110,209.0,370.0,short_branch_artifact,0.626
29,True,artifact,p0001_00000003_f0026_1,f0026,26,80,225.0,367.0,short_branch_artifact,0.6468
29,True,artifact,p0001_00000003_f0028_1,f0028,28,95,218.0,363.0,short_branch_artifact,0.6352
29,True,artifact,p0001_00000003_f0029_1,f0029,29,122,225.0,347.0,short_branch_artifact,0.6138
29,True,artifact,p0001_00000003_f0032_1,f0032,32,131,236.0,342.0,short_branch_artifact,0.6301
30,True,artifact,p0001_00000003_f0026_1,f0026,26,81,229.0,412.0,short_branch_artifact,0.6487
30,True,artifact,p0001_00000003_f0029_1,f0029,29,130,236.0,421.0,short_branch_artifact,0.5737
30,True,artifact,p0001_00000003_f0032_1,f0032,32,134,238.0,416.0,short_branch_artifact,0.6022
31,True,artifact,p0001_00000003_f0026_1,f0026,26,86,237.0,359.0,short_branch_artifact,0.608
31,True,artifact,p0001_00000003_f0028_1,f0028,28,103,227.0,358.0,short_branch_artifact,0.6184
31,True,artifact,p0001_00000003_f0029_1,f0029,29,121,224.0,358.0,short_branch_artifact,0.564
31,True,artifact,p0001_00000003_f0032_1,f0032,32,111,212.0,360.0,short_branch_artifact,0.6005
32,True,artifact,p0001_00000003_f0026_1,f0026,26,92,244.0,383.0,short_branch_artifact,0.6137
32,True,artifact,p0001_00000003_f0028_1,f0028,28,109,236.0,380.0,short_branch_artifact,0.5843
32,True,artifact,p0001_00000003_f0029_1,f0029,29,133,242.0,385.0,short_branch_artifact,0.5946
32,True,artifact,p0001_00000003_f0032_1,f0032,32,125,235.0,377.0,short_branch_artifact,0.5958
33,True,artifact,p0001_00000003_f0026_1,f0026,26,103,270.0,528.0,short_branch_artifact,0.6162
33,True,artifact,p0001_00000003_f0028_1,f0028,28,120,265.0,528.0,short_branch_artifact,0.5908
33,True,artifact,p0001_00000003_f0032_1,f0032,32,138,255.0,528.0,short_branch_artifact,0.6244
34,False,artifact,p0001_00000003_f0026_1,f0026,26,113,297.0,596.0,short_branch_artifact,0.6185
35,False,artifact,p0001_00000003_f0026_1,f0026,26,114,297.0,607.0,short_branch_artifact,0.619
36,False,artifact,p0001_00000003_f0026_1,f0026,26,118,300.0,585.0,short_branch_artifact,0.6034
37,False,artifact,p0001_00000003_f0026_1,f0026,26,119,300.0,601.0,short_branch_artifact,0.6308
38,False,artifact,p0001_00000003_f0026_1,f0026,26,124,308.0,602.0,short_branch_artifact,0.6316
39,False,bifurcation,p0001_00000003_f0026_1,f0026,26,22,122.0,541.0,bifurcation,0.9257
40,False,bifurcation,p0001_00000003_f0026_1,f0026,26,26,125.0,454.0,bifurcation,0.8971
41,False,bifurcation,p0001_00000003_f0026_1,f0026,26,30,128.0,516.0,bifurcation,1.0
42,False,bifurcation,p0001_00000003_f0026_1,f0026,26,46,145.0,514.0,bifurcation,1.0
43,False,bifurcation,p0001_00000003_f0026_1,f0026,26,50,148.0,420.0,bifurcation,1.0
44,False,bifurcation,p0001_00000003_f0026_1,f0026,26,71,202.0,415.0,bifurcation,0.9334
45,False,bifurcation,p0001_00000003_f0026_1,f0026,26,96,250.0,406.0,bifurcation,0.9308
45,False,bifurcation,p0001_00000003_f0029_1,f0029,29,131,239.0,405.0,bifurcation,0.9422
46,False,bifurcation,p0001_00000003_f0026_1,f0026,26,97,250.0,426.0,bifurcation,1.0
46,False,bifurcation,p0001_00000003_f0028_1,f0028,28,113,240.0,417.0,bifurcation,1.0
47,False,bifurcation,p0001_00000003_f0026_1,f0026,26,105,279.0,367.0,bifurcation,1.0
48,False,bifurcation,p0001_00000003_f0026_1,f0026,26,148,438.0,480.0,bifurcation,1.0
49,True,crossing_or_overlap,p0001_00000003_f0026_1,f0026,26,69,196.0,378.0,crossing_or_overlap,0.7606
49,True,crossing_or_overlap,p0001_00000003_f0028_1,f0028,28,79,183.0,378.0,crossing_or_overlap,0.9087
49,True,crossing_or_overlap,p0001_00000003_f0029_1,f0029,29,81,181.0,368.0,crossing_or_overlap,0.7417
50,False,crossing_or_overlap,p0001_00000003_f0026_1,f0026,26,70,197.0,364.0,crossing_or_overlap,0.6957
51,False,artifact,p0001_00000003_f0028_1,f0028,28,14,106.0,542.0,short_branch_artifact,0.5596
51,False,artifact,p0001_00000003_f0029_1,f0029,29,23,116.0,529.0,short_branch_artifact,0.6233
52,False,artifact,p0001_00000003_f0028_1,f0028,28,15,111.0,560.0,short_branch_artifact,0.5351
53,False,artifact,p0001_00000003_f0028_1,f0028,28,31,120.0,556.0,short_branch_artifact,0.6232
53,False,artifact,p0001_00000003_f0032_1,f0032,32,19,129.0,555.0,short_branch_artifact,0.6348
54,False,artifact,p0001_00000003_f0028_1,f0028,28,62,167.0,667.0,short_branch_artifact,0.6324
54,False,artifact,p0001_00000003_f0029_1,f0029,29,68,165.0,665.0,short_branch_artifact,0.6369
55,False,artifact,p0001_00000003_f0028_1,f0028,28,75,180.0,361.0,short_branch_artifact,0.6154
55,False,artifact,p0001_00000003_f0032_1,f0032,32,78,185.0,354.0,short_branch_artifact,0.5822
56,False,artifact,p0001_00000003_f0028_1,f0028,28,81,187.0,358.0,short_branch_artifact,0.6257
56,False,artifact,p0001_00000003_f0029_1,f0029,29,98,195.0,362.0,short_branch_artifact,0.6151
57,False,artifact,p0001_00000003_f0028_1,f0028,28,110,236.0,444.0,short_branch_artifact,0.5851
57,False,artifact,p0001_00000003_f0032_1,f0032,32,129,236.0,434.0,short_branch_artifact,0.5877
58,False,artifact,p0001_00000003_f0028_1,f0028,28,122,270.0,345.0,short_branch_artifact,0.5975
58,False,artifact,p0001_00000003_f0032_1,f0032,32,137,260.0,351.0,short_branch_artifact,0.6132
59,False,artifact,p0001_00000003_f0028_1,f0028,28,124,274.0,380.0,short_branch_artifact,0.6046
60,False,artifact,p0001_00000003_f0028_1,f0028,28,138,297.0,566.0,short_branch_artifact,0.6105
61,False,artifact,p0001_00000003_f0028_1,f0028,28,148,315.0,549.0,short_branch_artifact,0.6203
62,False,artifact,p0001_00000003_f0028_1,f0028,28,163,354.0,711.0,short_branch_artifact,0.5921
63,False,bifurcation,p0001_00000003_f0028_1,f0028,28,3,89.0,473.0,bifurcation,0.9212
64,False,bifurcation,p0001_00000003_f0028_1,f0028,28,17,111.0,395.0,bifurcation,0.841
64,False,bifurcation,p0001_00000003_f0032_1,f0032,32,7,111.0,410.0,bifurcation,0.8419
65,False,bifurcation,p0001_00000003_f0028_1,f0028,28,63,171.0,414.0,bifurcation,1.0
65,False,bifurcation,p0001_00000003_f0032_1,f0032,32,75,183.0,418.0,bifurcation,1.0
66,False,bifurcation,p0001_00000003_f0028_1,f0028,28,115,245.0,342.0,bifurcation,0.9355
67,False,bifurcation,p0001_00000003_f0028_1,f0028,28,130,286.0,411.0,bifurcation,0.9455
67,False,bifurcation,p0001_00000003_f0032_1,f0032,32,154,286.0,416.0,bifurcation,1.0
68,False,crossing_or_overlap,p0001_00000003_f0028_1,f0028,28,4,97.0,439.0,crossing_or_overlap,0.7062
69,False,crossing_or_overlap,p0001_00000003_f0028_1,f0028,28,26,119.0,543.0,crossing_or_overlap,0.7257
69,False,crossing_or_overlap,p0001_00000003_f0032_1,f0032,32,12,127.0,539.0,crossing_or_overlap,0.7349
70,False,crossing_or_overlap,p0001_00000003_f0028_1,f0028,28,24,121.0,452.0,crossing_or_overlap,0.7013
71,True,crossing_or_overlap,p0001_00000003_f0028_1,f0028,28,49,149.0,563.0,crossing_or_overlap,0.7845
71,True,crossing_or_overlap,p0001_00000003_f0029_1,f0029,29,45,140.0,554.0,crossing_or_overlap,0.8703
71,True,crossing_or_overlap,p0001_00000003_f0032_1,f0032,32,39,151.0,556.0,crossing_or_overlap,0.7696
72,False,crossing_or_overlap,p0001_00000003_f0028_1,f0028,28,134,294.0,605.0,crossing_or_overlap,0.6982
73,False,uncertain,p0001_00000003_f0028_1,f0028,28,16,112.0,497.0,uncertain_high_order_branch,0.652
73,False,uncertain,p0001_00000003_f0029_1,f0029,29,19,116.0,495.0,uncertain_high_order_branch,0.5223
74,False,uncertain,p0001_00000003_f0028_1,f0028,28,27,129.0,429.0,uncertain_complex_junction,0.75
75,False,artifact,p0001_00000003_f0029_1,f0029,29,7,96.0,502.0,short_branch_artifact,0.525
76,False,artifact,p0001_00000003_f0029_1,f0029,29,20,114.0,427.0,short_branch_artifact,0.5519
77,False,artifact,p0001_00000003_f0029_1,f0029,29,60,162.0,611.0,short_branch_artifact,0.6123
77,False,artifact,p0001_00000003_f0032_1,f0032,32,66,174.0,603.0,short_branch_artifact,0.624
78,False,artifact,p0001_00000003_f0029_1,f0029,29,62,163.0,398.0,short_branch_artifact,0.6286
79,False,artifact,p0001_00000003_f0029_1,f0029,29,72,172.0,574.0,short_branch_artifact,0.6422
79,False,artifact,p0001_00000003_f0032_1,f0032,32,46,155.0,570.0,short_branch_artifact,0.6225
80,False,artifact,p0001_00000003_f0029_1,f0029,29,84,182.0,330.0,short_branch_artifact,0.6355
80,False,artifact,p0001_00000003_f0032_1,f0032,32,69,178.0,317.0,short_branch_artifact,0.6429
81,False,artifact,p0001_00000003_f0029_1,f0029,29,88,187.0,440.0,short_branch_artifact,0.6091
81,False,artifact,p0001_00000003_f0032_1,f0032,32,93,195.0,452.0,short_branch_artifact,0.6105
82,False,artifact,p0001_00000003_f0029_1,f0029,29,118,219.0,437.0,short_branch_artifact,0.6322
83,False,artifact,p0001_00000003_f0029_1,f0029,29,128,234.0,354.0,short_branch_artifact,0.6028
83,False,artifact,p0001_00000003_f0032_1,f0032,32,126,233.0,348.0,short_branch_artifact,0.6357
84,False,artifact,p0001_00000003_f0029_1,f0029,29,134,241.0,398.0,short_branch_artifact,0.5936
84,False,artifact,p0001_00000003_f0032_1,f0032,32,133,238.0,405.0,short_branch_artifact,0.6208
85,False,artifact,p0001_00000003_f0029_1,f0029,29,138,260.0,503.0,short_branch_artifact,0.6283
86,False,artifact,p0001_00000003_f0029_1,f0029,29,144,276.0,326.0,short_branch_artifact,0.5874
87,False,artifact,p0001_00000003_f0029_1,f0029,29,147,284.0,324.0,short_branch_artifact,0.6184
88,False,artifact,p0001_00000003_f0029_1,f0029,29,205,435.0,686.0,short_branch_artifact,0.6006
89,False,bifurcation,p0001_00000003_f0029_1,f0029,29,132,244.0,369.0,bifurcation,0.9134
90,False,bifurcation,p0001_00000003_f0029_1,f0029,29,146,283.0,344.0,bifurcation,0.9291
91,False,bifurcation,p0001_00000003_f0029_1,f0029,29,150,292.0,580.0,bifurcation,0.9748
92,False,bifurcation,p0001_00000003_f0029_1,f0029,29,179,359.0,704.0,bifurcation,0.9604
93,False,crossing_or_overlap,p0001_00000003_f0029_1,f0029,29,12,104.0,486.0,crossing_or_overlap,0.7735
94,False,crossing_or_overlap,p0001_00000003_f0029_1,f0029,29,14,107.0,379.0,crossing_or_overlap,0.6391
95,False,crossing_or_overlap,p0001_00000003_f0029_1,f0029,29,113,210.0,395.0,crossing_or_overlap,0.8873
96,False,crossing_or_overlap,p0001_00000003_f0029_1,f0029,29,107,215.0,343.0,crossing_or_overlap,0.8109
97,False,uncertain,p0001_00000003_f0029_1,f0029,29,87,185.0,344.0,uncertain_high_order_branch,0.7177
98,False,artifact,p0001_00000003_f0032_1,f0032,32,31,141.0,427.0,short_branch_artifact,0.6304
99,False,artifact,p0001_00000003_f0032_1,f0032,32,32,141.0,453.0,short_branch_artifact,0.6085
100,False,artifact,p0001_00000003_f0032_1,f0032,32,41,153.0,426.0,short_branch_artifact,0.6304
101,False,artifact,p0001_00000003_f0032_1,f0032,32,52,162.0,631.0,short_branch_artifact,0.6381
102,False,artifact,p0001_00000003_f0032_1,f0032,32,57,168.0,456.0,short_branch_artifact,0.6045
103,False,artifact,p0001_00000003_f0032_1,f0032,32,60,172.0,586.0,short_branch_artifact,0.6113
104,False,artifact,p0001_00000003_f0032_1,f0032,32,68,176.0,579.0,short_branch_artifact,0.6259
105,False,artifact,p0001_00000003_f0032_1,f0032,32,80,185.0,409.0,short_branch_artifact,0.6366
106,False,artifact,p0001_00000003_f0032_1,f0032,32,86,190.0,458.0,short_branch_artifact,0.5769
107,False,artifact,p0001_00000003_f0032_1,f0032,32,96,199.0,519.0,short_branch_artifact,0.5514
108,False,artifact,p0001_00000003_f0032_1,f0032,32,99,200.0,418.0,short_branch_artifact,0.6214
109,False,artifact,p0001_00000003_f0032_1,f0032,32,108,208.0,421.0,short_branch_artifact,0.6272
110,False,artifact,p0001_00000003_f0032_1,f0032,32,115,218.0,529.0,short_branch_artifact,0.5902
111,False,artifact,p0001_00000003_f0032_1,f0032,32,118,224.0,369.0,short_branch_artifact,0.6026
112,False,artifact,p0001_00000003_f0032_1,f0032,32,127,238.0,363.0,short_branch_artifact,0.6238
113,False,artifact,p0001_00000003_f0032_1,f0032,32,136,250.0,358.0,short_branch_artifact,0.632
114,False,artifact,p0001_00000003_f0032_1,f0032,32,141,269.0,348.0,short_branch_artifact,0.6295
115,False,artifact,p0001_00000003_f0032_1,f0032,32,145,272.0,361.0,short_branch_artifact,0.6258
116,False,artifact,p0001_00000003_f0032_1,f0032,32,153,285.0,591.0,short_branch_artifact,0.6036
117,False,artifact,p0001_00000003_f0032_1,f0032,32,157,288.0,600.0,short_branch_artifact,0.6257
118,False,artifact,p0001_00000003_f0032_1,f0032,32,158,290.0,443.0,short_branch_artifact,0.6104
119,False,artifact,p0001_00000003_f0032_1,f0032,32,163,296.0,445.0,short_branch_artifact,0.589
120,False,artifact,p0001_00000003_f0032_1,f0032,32,210,413.0,715.0,short_branch_artifact,0.5682
121,False,bifurcation,p0001_00000003_f0032_1,f0032,32,8,115.0,514.0,bifurcation,0.8617
122,False,bifurcation,p0001_00000003_f0032_1,f0032,32,28,138.0,443.0,bifurcation,0.9201
123,False,bifurcation,p0001_00000003_f0032_1,f0032,32,42,152.0,498.0,bifurcation,0.9104
124,False,bifurcation,p0001_00000003_f0032_1,f0032,32,44,154.0,541.0,bifurcation,0.9497
125,False,bifurcation,p0001_00000003_f0032_1,f0032,32,91,193.0,380.0,bifurcation,1.0
126,False,bifurcation,p0001_00000003_f0032_1,f0032,32,143,273.0,376.0,bifurcation,0.9211
127,False,bifurcation,p0001_00000003_f0032_1,f0032,32,168,305.0,603.0,bifurcation,0.9023
128,False,bifurcation,p0001_00000003_f0032_1,f0032,32,185,338.0,710.0,bifurcation,1.0
129,False,bifurcation,p0001_00000003_f0032_1,f0032,32,208,410.0,694.0,bifurcation,0.9437
130,False,crossing_or_overlap,p0001_00000003_f0032_1,f0032,32,120,224.0,457.0,crossing_or_overlap,0.6959
131,False,uncertain,p0001_00000003_f0032_1,f0032,32,43,153.0,450.0,uncertain_high_order_branch,0.7177
