name,series_id,frame_id,annotator_id,node_id,type,confidence,degree
p0001_00000001_f0013_1,00000001,f0013,1,0,bifurcation,0.9017,3
p0001_00000001_f0013_4,00000001,f0013,4,0,bifurcation,0.974,3
p0001_00000001_f0014_4,00000001,f0014,4,2,short_branch_artifact,0.6042,3
p0001_00000001_f0014_4,00000001,f0014,4,13,bifurcation,0.992,3
p0001_00000001_f0015_4,00000001,f0015,4,0,bifurcation,1.0,3
p0001_00000001_f0015_4,00000001,f0015,4,6,short_branch_artifact,0.5986,3
p0001_00000001_f0015_4,00000001,f0015,4,8,short_branch_artifact,0.5548,3
p0001_00000001_f0015_4,00000001,f0015,4,11,short_branch_artifact,0.6427,3
p0001_00000001_f0015_4,00000001,f0015,4,17,short_branch_artifact,0.5907,3
p0001_00000001_f0015_4,00000001,f0015,4,22,short_branch_artifact,0.6209,3
p0001_00000001_f0015_4,00000001,f0015,4,27,short_branch_artifact,0.6256,3
p0001_00000001_f0016_1,00000001,f0016,1,0,bifurcation,0.9342,3
p0001_00000001_f0016_1,00000001,f0016,1,9,short_branch_artifact,0.6189,3
p0001_00000001_f0016_1,00000001,f0016,1,10,bifurcation,0.9484,3
p0001_00000001_f0016_1,00000001,f0016,1,22,short_branch_artifact,0.6095,3
p0001_00000001_f0016_1,00000001,f0016,1,33,short_branch_artifact,0.6345,3
p0001_00000001_f0016_4,00000001,f0016,4,0,bifurcation,1.0,3
p0001_00000001_f0016_4,00000001,f0016,4,2,crossing_or_overlap,0.6594,4
p0001_00000001_f0016_4,00000001,f0016,4,6,uncertain_high_order_branch,0.7036,4
p0001_00000001_f0016_4,00000001,f0016,4,11,bifurcation,0.9909,3
p0001_00000001_f0016_4,00000001,f0016,4,18,short_branch_artifact,0.6322,3
p0001_00000001_f0016_4,00000001,f0016,4,19,short_branch_artifact,0.5144,3
p0001_00000001_f0016_4,00000001,f0016,4,25,short_branch_artifact,0.6293,3
p0001_00000001_f0016_4,00000001,f0016,4,28,short_branch_artifact,0.6059,3
p0001_00000001_f0017_4,00000001,f0017,4,2,bifurcation,1.0,3
p0001_00000001_f0017_4,00000001,f0017,4,5,bifurcation,0.9258,3
p0001_00000001_f0017_4,00000001,f0017,4,6,short_branch_artifact,0.4821,3
p0001_00000001_f0017_4,00000001,f0017,4,9,short_branch_artifact,0.595,3
p0001_00000001_f0017_4,00000001,f0017,4,16,short_branch_artifact,0.5954,3
p0001_00000001_f0017_4,00000001,f0017,4,18,short_branch_artifact,0.6202,3
p0001_00000001_f0017_4,00000001,f0017,4,23,short_branch_artifact,0.6109,3
p0001_00000001_f0017_4,00000001,f0017,4,25,short_branch_artifact,0.6261,3
p0001_00000001_f0017_4,00000001,f0017,4,27,short_branch_artifact,0.6133,3
p0001_00000001_f0017_4,00000001,f0017,4,28,short_branch_artifact,0.6188,3
p0001_00000001_f0017_4,00000001,f0017,4,29,short_branch_artifact,0.6325,3
p0001_00000001_f0017_4,00000001,f0017,4,35,bifurcation,0.9843,3
p0001_00000001_f0018_1,00000001,f0018,1,2,bifurcation,0.9874,3
p0001_00000001_f0018_1,00000001,f0018,1,8,bifurcation,0.9983,3
p0001_00000001_f0018_1,00000001,f0018,1,22,bifurcation,0.9389,3
p0001_00000001_f0018_1,00000001,f0018,1,29,short_branch_artifact,0.6248,3
p0001_00000001_f0018_1,00000001,f0018,1,34,short_branch_artifact,0.6248,3
p0001_00000001_f0018_1,00000001,f0018,1,50,short_branch_artifact,0.6213,3
p0001_00000001_f0018_4,00000001,f0018,4,2,bifurcation,1.0,3
p0001_00000001_f0018_4,00000001,f0018,4,4,short_branch_artifact,0.5884,3
p0001_00000001_f0018_4,00000001,f0018,4,5,bifurcation,0.9606,3
p0001_00000001_f0018_4,00000001,f0018,4,6,bifurcation,1.0,3
p0001_00000001_f0018_4,00000001,f0018,4,9,short_branch_artifact,0.6303,3
p0001_00000001_f0018_4,00000001,f0018,4,13,bifurcation,1.0,3
p0001_00000001_f0018_4,00000001,f0018,4,21,short_branch_artifact,0.6425,3
p0001_00000001_f0018_4,00000001,f0018,4,23,short_branch_artifact,0.5514,3
p0001_00000001_f0018_4,00000001,f0018,4,33,bifurcation,0.9113,3
p0001_00000001_f0019_4,00000001,f0019,4,6,bifurcation,1.0,3
p0001_00000001_f0019_4,00000001,f0019,4,10,short_branch_artifact,0.5792,3
p0001_00000001_f0019_4,00000001,f0019,4,11,crossing_or_overlap,0.6979,4
p0001_00000001_f0019_4,00000001,f0019,4,12,uncertain_complex_junction,0.6743,5
p0001_00000001_f0019_4,00000001,f0019,4,16,short_branch_artifact,0.548,3
p0001_00000001_f0019_4,00000001,f0019,4,18,short_branch_artifact,0.5358,3
p0001_00000001_f0019_4,00000001,f0019,4,22,short_branch_artifact,0.5851,3
p0001_00000001_f0019_4,00000001,f0019,4,25,bifurcation,0.9291,3
p0001_00000001_f0019_4,00000001,f0019,4,28,short_branch_artifact,0.6466,3
p0001_00000001_f0019_4,00000001,f0019,4,37,short_branch_artifact,0.5694,3
p0001_00000001_f0019_4,00000001,f0019,4,38,short_branch_artifact,0.6125,3
p0001_00000001_f0020_4,00000001,f0020,4,5,short_branch_artifact,0.5955,3
p0001_00000001_f0020_4,00000001,f0020,4,9,short_branch_artifact,0.5764,3
p0001_00000001_f0020_4,00000001,f0020,4,14,short_branch_artifact,0.5946,3
p0001_00000001_f0020_4,00000001,f0020,4,15,crossing_or_overlap,0.7345,4
p0001_00000001_f0020_4,00000001,f0020,4,16,crossing_or_overlap,0.8117,4
p0001_00000001_f0020_4,00000001,f0020,4,17,short_branch_artifact,0.5564,3
p0001_00000001_f0020_4,00000001,f0020,4,28,short_branch_artifact,0.5861,3
p0001_00000001_f0020_4,00000001,f0020,4,32,bifurcation,0.9807,3
p0001_00000001_f0020_4,00000001,f0020,4,35,short_branch_artifact,0.5814,3
p0001_00000001_f0020_4,00000001,f0020,4,36,bifurcation,0.9925,3
p0001_00000001_f0020_4,00000001,f0020,4,38,bifurcation,1.0,3
p0001_00000001_f0020_4,00000001,f0020,4,42,bifurcation,0.8713,3
p0001_00000001_f0020_4,00000001,f0020,4,48,short_branch_artifact,0.5875,3
p0001_00000001_f0020_4,00000001,f0020,4,53,short_branch_artifact,0.5852,3
p0001_00000001_f0020_4,00000001,f0020,4,54,short_branch_artifact,0.5821,3
p0001_00000001_f0020_4,00000001,f0020,4,55,short_branch_artifact,0.6023,3
p0001_00000001_f0020_4,00000001,f0020,4,62,short_branch_artifact,0.5406,3
p0001_00000001_f0021_1,00000001,f0021,1,3,bifurcation,0.9725,3
p0001_00000001_f0021_1,00000001,f0021,1,6,short_branch_artifact,0.5547,3
p0001_00000001_f0021_1,00000001,f0021,1,7,short_branch_artifact,0.613,3
p0001_00000001_f0021_1,00000001,f0021,1,8,short_branch_artifact,0.5852,3
p0001_00000001_f0021_1,00000001,f0021,1,9,short_branch_artifact,0.5857,3
p0001_00000001_f0021_1,00000001,f0021,1,10,uncertain_complex_junction,0.6456,5
p0001_00000001_f0021_1,00000001,f0021,1,11,short_branch_artifact,0.6004,3
p0001_00000001_f0021_1,00000001,f0021,1,15,crossing_or_overlap,0.6662,4
p0001_00000001_f0021_1,00000001,f0021,1,17,short_branch_artifact,0.6016,3
p0001_00000001_f0021_1,00000001,f0021,1,22,bifurcation,0.978,3
p0001_00000001_f0021_1,00000001,f0021,1,28,bifurcation,0.9914,3
p0001_00000001_f0021_1,00000001,f0021,1,31,short_branch_artifact,0.6436,3
p0001_00000001_f0021_1,00000001,f0021,1,38,short_branch_artifact,0.6367,3
p0001_00000001_f0021_1,00000001,f0021,1,45,short_branch_artifact,0.6302,3
p0001_00000001_f0021_1,00000001,f0021,1,58,short_branch_artifact,0.6362,3
p0001_00000001_f0021_4,00000001,f0021,4,8,short_branch_artifact,0.6281,3
p0001_00000001_f0021_4,00000001,f0021,4,11,short_branch_artifact,0.6359,3
p0001_00000001_f0021_4,00000001,f0021,4,12,short_branch_artifact,0.5769,3
p0001_00000001_f0021_4,00000001,f0021,4,15,short_branch_artifact,0.6023,3
p0001_00000001_f0021_4,00000001,f0021,4,16,crossing_or_overlap,0.8304,4
p0001_00000001_f0021_4,00000001,f0021,4,18,short_branch_artifact,0.6031,3
p0001_00000001_f0021_4,00000001,f0021,4,23,short_branch_artifact,0.5789,3
p0001_00000001_f0021_4,00000001,f0021,4,28,short_branch_artifact,0.5479,3
p0001_00000001_f0021_4,00000001,f0021,4,32,short_branch_artifact,0.5832,3
p0001_00000001_f0021_4,00000001,f0021,4,39,bifurcation,0.9736,3
p0001_00000001_f0021_4,00000001,f0021,4,44,short_branch_artifact,0.6038,3
p0001_00000001_f0021_4,00000001,f0021,4,50,bifurcation,0.7306,3
p0001_00000001_f0021_4,00000001,f0021,4,61,short_branch_artifact,0.6236,3
p0001_00000001_f0021_4,00000001,f0021,4,63,short_branch_artifact,0.5803,3
p0001_00000001_f0021_4,00000001,f0021,4,66,crossing_or_overlap,0.7844,4
p0001_00000001_f0021_4,00000001,f0021,4,70,short_branch_artifact,0.6345,3
p0001_00000001_f0021_4,00000001,f0021,4,77,short_branch_artifact,0.6102,3
p0001_00000001_f0021_4,00000001,f0021,4,81,bifurcation,0.9419,3
p0001_00000001_f0021_4,00000001,f0021,4,82,bifurcation,0.8505,3
p0001_00000001_f0021_4,00000001,f0021,4,94,short_branch_artifact,0.6378,3
p0001_00000001_f0021_4,00000001,f0021,4,95,short_branch_artifact,0.6193,3
p0001_00000001_f0021_4,00000001,f0021,4,96,short_branch_artifact,0.63,3
p0001_00000001_f0022_1,00000001,f0022,1,2,bifurcation,0.9661,3
p0001_00000001_f0022_1,00000001,f0022,1,4,short_branch_artifact,0.5682,3
p0001_00000001_f0022_1,00000001,f0022,1,7,short_branch_artifact,0.5674,3
p0001_00000001_f0022_1,00000001,f0022,1,9,short_branch_artifact,0.6421,3
p0001_00000001_f0022_1,00000001,f0022,1,10,short_branch_artifact,0.5784,3
p0001_00000001_f0022_1,00000001,f0022,1,15,short_branch_artifact,0.45,3
p0001_00000001_f0022_1,00000001,f0022,1,16,short_branch_artifact,0.5894,3
p0001_00000001_f0022_1,00000001,f0022,1,18,short_branch_artifact,0.6437,3
p0001_00000001_f0022_1,00000001,f0022,1,19,short_branch_artifact,0.45,3
p0001_00000001_f0022_1,00000001,f0022,1,21,short_branch_artifact,0.5522,3
p0001_00000001_f0022_1,00000001,f0022,1,23,short_branch_artifact,0.6015,3
p0001_00000001_f0022_1,00000001,f0022,1,24,short_branch_artifact,0.5745,3
p0001_00000001_f0022_1,00000001,f0022,1,28,short_branch_artifact,0.639,3
p0001_00000001_f0022_1,00000001,f0022,1,30,short_branch_artifact,0.6222,3
p0001_00000001_f0022_1,00000001,f0022,1,34,short_branch_artifact,0.545,3
p0001_00000001_f0022_1,00000001,f0022,1,43,short_branch_artifact,0.5834,3
p0001_00000001_f0022_1,00000001,f0022,1,53,short_branch_artifact,0.5771,3
p0001_00000001_f0022_1,00000001,f0022,1,54,short_branch_artifact,0.6071,3
p0001_00000001_f0022_1,00000001,f0022,1,64,short_branch_artifact,0.6386,3
p0001_00000001_f0022_1,00000001,f0022,1,70,bifurcation,0.8668,3
p0001_00000001_f0022_1,00000001,f0022,1,75,bifurcation,1.0,3
p0001_00000001_f0022_1,00000001,f0022,1,85,short_branch_artifact,0.6308,3
p0001_00000001_f0022_1,00000001,f0022,1,88,short_branch_artifact,0.6273,3
p0001_00000001_f0022_1,00000001,f0022,1,98,short_branch_artifact,0.6272,3
p0001_00000001_f0022_4,00000001,f0022,4,6,short_branch_artifact,0.6237,3
p0001_00000001_f0022_4,00000001,f0022,4,8,short_branch_artifact,0.6045,3
p0001_00000001_f0022_4,00000001,f0022,4,11,short_branch_artifact,0.5697,3
p0001_00000001_f0022_4,00000001,f0022,4,12,short_branch_artifact,0.6098,3
p0001_00000001_f0022_4,00000001,f0022,4,13,short_branch_artifact,0.5888,3
p0001_00000001_f0022_4,00000001,f0022,4,17,short_branch_artifact,0.6239,3
p0001_00000001_f0022_4,00000001,f0022,4,18,short_branch_artifact,0.5675,3
p0001_00000001_f0022_4,00000001,f0022,4,20,short_branch_artifact,0.5458,3
p0001_00000001_f0022_4,00000001,f0022,4,21,uncertain_high_order_branch,0.6856,4
p0001_00000001_f0022_4,00000001,f0022,4,24,short_branch_artifact,0.5885,3
p0001_00000001_f0022_4,00000001,f0022,4,25,short_branch_artifact,0.534,3
p0001_00000001_f0022_4,00000001,f0022,4,27,short_branch_artifact,0.6238,3
p0001_00000001_f0022_4,00000001,f0022,4,32,bifurcation,0.9616,3
p0001_00000001_f0022_4,00000001,f0022,4,35,short_branch_artifact,0.5904,3
p0001_00000001_f0022_4,00000001,f0022,4,44,short_branch_artifact,0.6017,3
p0001_00000001_f0022_4,00000001,f0022,4,46,short_branch_artifact,0.5884,3
p0001_00000001_f0022_4,00000001,f0022,4,49,short_branch_artifact,0.6216,3
p0001_00000001_f0022_4,00000001,f0022,4,59,uncertain_complex_junction,0.7096,5
p0001_00000001_f0022_4,00000001,f0022,4,63,short_branch_artifact,0.6157,3
p0001_00000001_f0022_4,00000001,f0022,4,68,short_branch_artifact,0.6222,3
p0001_00000001_f0022_4,00000001,f0022,4,73,short_branch_artifact,0.5053,3
p0001_00000001_f0022_4,00000001,f0022,4,74,short_branch_artifact,0.5931,3
p0001_00000001_f0022_4,00000001,f0022,4,78,short_branch_artifact,0.5709,3
p0001_00000001_f0022_4,00000001,f0022,4,83,short_branch_artifact,0.5551,3
p0001_00000001_f0022_4,00000001,f0022,4,89,short_branch_artifact,0.6159,3
p0001_00000001_f0022_4,00000001,f0022,4,90,bifurcation,0.9794,3
p0001_00000001_f0022_4,00000001,f0022,4,91,short_branch_artifact,0.5701,3
p0001_00000001_f0023_4,00000001,f0023,4,1,bifurcation,0.9968,3
p0001_00000001_f0023_4,00000001,f0023,4,2,crossing_or_overlap,0.6814,4
p0001_00000001_f0023_4,00000001,f0023,4,3,bifurcation,1.0,3
p0001_00000001_f0023_4,00000001,f0023,4,5,short_branch_artifact,0.5204,3
p0001_00000001_f0023_4,00000001,f0023,4,7,short_branch_artifact,0.5879,3
p0001_00000001_f0023_4,00000001,f0023,4,8,short_branch_artifact,0.5827,3
p0001_00000001_f0023_4,00000001,f0023,4,9,crossing_or_overlap,0.6216,4
p0001_00000001_f0023_4,00000001,f0023,4,11,short_branch_artifact,0.5353,3
p0001_00000001_f0023_4,00000001,f0023,4,13,short_branch_artifact,0.6262,3
p0001_00000001_f0023_4,00000001,f0023,4,14,short_branch_artifact,0.6204,3
p0001_00000001_f0023_4,00000001,f0023,4,15,short_branch_artifact,0.5918,3
p0001_00000001_f0023_4,00000001,f0023,4,18,short_branch_artifact,0.5805,3
p0001_00000001_f0023_4,00000001,f0023,4,19,short_branch_artifact,0.5683,3
p0001_00000001_f0023_4,00000001,f0023,4,20,short_branch_artifact,0.5609,3
p0001_00000001_f0023_4,00000001,f0023,4,24,short_branch_artifact,0.45,3
p0001_00000001_f0023_4,00000001,f0023,4,26,short_branch_artifact,0.6448,3
p0001_00000001_f0023_4,00000001,f0023,4,27,crossing_or_overlap,0.8885,4
p0001_00000001_f0023_4,00000001,f0023,4,28,short_branch_artifact,0.5987,3
p0001_00000001_f0023_4,00000001,f0023,4,32,short_branch_artifact,0.5539,3
p0001_00000001_f0023_4,00000001,f0023,4,35,short_branch_artifact,0.6027,3
p0001_00000001_f0023_4,00000001,f0023,4,43,bifurcation,0.9785,3
p0001_00000001_f0023_4,00000001,f0023,4,47,short_branch_artifact,0.5397,3
p0001_00000001_f0023_4,00000001,f0023,4,59,short_branch_artifact,0.6069,3
p0001_00000001_f0023_4,00000001,f0023,4,61,bifurcation,0.9703,3
p0001_00000001_f0023_4,00000001,f0023,4,66,short_branch_artifact,0.6401,3
p0001_00000001_f0023_4,00000001,f0023,4,69,short_branch_artifact,0.6272,3
p0001_00000001_f0023_4,00000001,f0023,4,74,short_branch_artifact,0.621,3
p0001_00000001_f0023_4,00000001,f0023,4,76,short_branch_artifact,0.6346,3
p0001_00000001_f0023_4,00000001,f0023,4,78,uncertain_complex_junction,0.75,5
p0001_00000001_f0023_4,00000001,f0023,4,80,short_branch_artifact,0.6387,3
p0001_00000001_f0023_4,00000001,f0023,4,83,short_branch_artifact,0.6276,3
p0001_00000001_f0023_4,00000001,f0023,4,87,short_branch_artifact,0.5858,3
p0001_00000001_f0023_4,00000001,f0023,4,89,short_branch_artifact,0.6266,3
p0001_00000001_f0023_4,00000001,f0023,4,98,short_branch_artifact,0.603,3
p0001_00000001_f0023_4,00000001,f0023,4,105,short_branch_artifact,0.5875,3
p0001_00000001_f0023_4,00000001,f0023,4,106,bifurcation,1.0,3
p0001_00000001_f0023_4,00000001,f0023,4,107,short_branch_artifact,0.597,3
p0001_00000001_f0023_4,00000001,f0023,4,121,short_branch_artifact,0.5958,3
p0001_00000001_f0023_4,00000001,f0023,4,124,bifurcation,0.9104,3
p0001_00000001_f0023_4,00000001,f0023,4,125,short_branch_artifact,0.6444,3
p0001_00000001_f0023_4,00000001,f0023,4,126,bifurcation,1.0,3
p0001_00000001_f0023_4,00000001,f0023,4,134,crossing_or_overlap,0.7966,4
p0001_00000001_f0023_4,00000001,f0023,4,158,bifurcation,1.0,3
p0001_00000001_f0024_4,00000001,f0024,4,1,bifurcation,0.9928,3
p0001_00000001_f0024_4,00000001,f0024,4,3,bifurcation,1.0,3
p0001_00000001_f0024_4,00000001,f0024,4,5,short_branch_artifact,0.6026,3
p0001_00000001_f0024_4,00000001,f0024,4,6,short_branch_artifact,0.6195,3
p0001_00000001_f0024_4,00000001,f0024,4,7,short_branch_artifact,0.5513,3
p0001_00000001_f0024_4,00000001,f0024,4,8,crossing_or_overlap,0.7099,4
p0001_00000001_f0024_4,00000001,f0024,4,10,short_branch_artifact,0.5767,3
p0001_00000001_f0024_4,00000001,f0024,4,13,short_branch_artifact,0.6265,3
p0001_00000001_f0024_4,00000001,f0024,4,15,short_branch_artifact,0.5718,3
p0001_00000001_f0024_4,00000001,f0024,4,17,short_branch_artifact,0.5292,3
p0001_00000001_f0024_4,00000001,f0024,4,18,short_branch_artifact,0.5791,3
p0001_00000001_f0024_4,00000001,f0024,4,20,short_branch_artifact,0.5872,3
p0001_00000001_f0024_4,00000001,f0024,4,25,bifurcation,1.0,3
p0001_00000001_f0024_4,00000001,f0024,4,27,short_branch_artifact,0.6021,3
p0001_00000001_f0024_4,00000001,f0024,4,28,bifurcation,0.9967,3
p0001_00000001_f0024_4,00000001,f0024,4,31,short_branch_artifact,0.5658,3
p0001_00000001_f0024_4,00000001,f0024,4,39,bifurcation,0.9682,3
p0001_00000001_f0024_4,00000001,f0024,4,44,bifurcation,0.7863,3
p0001_00000001_f0024_4,00000001,f0024,4,51,short_branch_artifact,0.6224,3
p0001_00000001_f0024_4,00000001,f0024,4,54,bifurcation,0.9495,3
p0001_00000001_f0024_4,00000001,f0024,4,59,short_branch_artifact,0.6473,3
p0001_00000001_f0024_4,00000001,f0024,4,69,crossing_or_overlap,0.6754,4
p0001_00000001_f0024_4,00000001,f0024,4,70,short_branch_artifact,0.6154,3
p0001_00000001_f0024_4,00000001,f0024,4,71,short_branch_artifact,0.6045,3
p0001_00000001_f0024_4,00000001,f0024,4,78,short_branch_artifact,0.6034,3
p0001_00000001_f0024_4,00000001,f0024,4,80,short_branch_artifact,0.6289,3
p0001_00000001_f0024_4,00000001,f0024,4,85,short_branch_artifact,0.6414,3
p0001_00000001_f0024_4,00000001,f0024,4,87,short_branch_artifact,0.6346,3
p0001_00000001_f0024_4,00000001,f0024,4,93,short_branch_artifact,0.6277,3
p0001_00000001_f0024_4,00000001,f0024,4,95,short_branch_artifact,0.6034,3
p0001_00000001_f0024_4,00000001,f0024,4,105,short_branch_artifact,0.6387,3
p0001_00000001_f0024_4,00000001,f0024,4,113,short_branch_artifact,0.6249,3
p0001_00000001_f0024_4,00000001,f0024,4,121,crossing_or_overlap,0.6678,4
p0001_00000001_f0024_4,00000001,f0024,4,126,bifurcation,0.8708,3
p0001_00000001_f0024_4,00000001,f0024,4,127,bifurcation,1.0,3
p0001_00000001_f0024_4,00000001,f0024,4,148,short_branch_artifact,0.6267,3
p0001_00000001_f0025_4,00000001,f0025,4,1,bifurcation,0.983,3
p0001_00000001_f0025_4,00000001,f0025,4,3,bifurcation,1.0,3
p0001_00000001_f0025_4,00000001,f0025,4,5,short_branch_artifact,0.614,3
p0001_00000001_f0025_4,00000001,f0025,4,6,uncertain_complex_junction,0.75,5
p0001_00000001_f0025_4,00000001,f0025,4,7,short_branch_artifact,0.5942,3
p0001_00000001_f0025_4,00000001,f0025,4,8,short_branch_artifact,0.5701,3
p0001_00000001_f0025_4,00000001,f0025,4,10,crossing_or_overlap,0.7509,4
p0001_00000001_f0025_4,00000001,f0025,4,20,short_branch_artifact,0.6231,3
p0001_00000001_f0025_4,00000001,f0025,4,21,short_branch_artifact,0.6131,3
p0001_00000001_f0025_4,00000001,f0025,4,22,crossing_or_overlap,0.8226,4
p0001_00000001_f0025_4,00000001,f0025,4,23,short_branch_artifact,0.6075,3
p0001_00000001_f0025_4,00000001,f0025,4,24,short_branch_artifact,0.5209,3
p0001_00000001_f0025_4,00000001,f0025,4,26,crossing_or_overlap,0.7936,4
p0001_00000001_f0025_4,00000001,f0025,4,27,bifurcation,0.9489,3
p0001_00000001_f0025_4,00000001,f0025,4,28,bifurcation,1.0,3
p0001_00000001_f0025_4,00000001,f0025,4,34,crossing_or_overlap,0.7414,4
p0001_00000001_f0025_4,00000001,f0025,4,35,short_branch_artifact,0.5513,3
p0001_00000001_f0025_4,00000001,f0025,4,36,short_branch_artifact,0.5816,3
p0001_00000001_f0025_4,00000001,f0025,4,38,short_branch_artifact,0.5232,3
p0001_00000001_f0025_4,00000001,f0025,4,41,bifurcation,0.9639,3
p0001_00000001_f0025_4,00000001,f0025,4,42,short_branch_artifact,0.5563,3
p0001_00000001_f0025_4,00000001,f0025,4,44,short_branch_artifact,0.6422,3
p0001_00000001_f0025_4,00000001,f0025,4,46,short_branch_artifact,0.5948,3
p0001_00000001_f0025_4,00000001,f0025,4,51,short_branch_artifact,0.553,3
p0001_00000001_f0025_4,00000001,f0025,4,55,short_branch_artifact,0.6312,3
p0001_00000001_f0025_4,00000001,f0025,4,56,short_branch_artifact,0.6163,3
p0001_00000001_f0025_4,00000001,f0025,4,57,crossing_or_overlap,0.7499,4
p0001_00000001_f0025_4,00000001,f0025,4,62,short_branch_artifact,0.5243,3
p0001_00000001_f0025_4,00000001,f0025,4,66,short_branch_artifact,0.6277,3
p0001_00000001_f0025_4,00000001,f0025,4,67,short_branch_artifact,0.6056,3
p0001_00000001_f0025_4,00000001,f0025,4,71,bifurcation,0.8678,3
p0001_00000001_f0025_4,00000001,f0025,4,74,short_branch_artifact,0.6125,3
p0001_00000001_f0025_4,00000001,f0025,4,80,short_branch_artifact,0.5961,3
p0001_00000001_f0025_4,00000001,f0025,4,83,short_branch_artifact,0.5685,3
p0001_00000001_f0025_4,00000001,f0025,4,84,short_branch_artifact,0.6027,3
p0001_00000001_f0025_4,00000001,f0025,4,91,short_branch_artifact,0.5855,3
p0001_00000001_f0025_4,00000001,f0025,4,104,short_branch_artifact,0.5812,3
p0001_00000001_f0025_4,00000001,f0025,4,108,short_branch_artifact,0.6006,3
p0001_00000001_f0025_4,00000001,f0025,4,110,bifurcation,0.9585,3
p0001_00000001_f0025_4,00000001,f0025,4,122,short_branch_artifact,0.623,3
p0001_00000001_f0025_4,00000001,f0025,4,123,short_branch_artifact,0.5897,3
p0001_00000001_f0025_4,00000001,f0025,4,124,short_branch_artifact,0.5986,3
p0001_00000001_f0025_4,00000001,f0025,4,127,bifurcation,0.9686,3
p0001_00000001_f0025_4,00000001,f0025,4,129,bifurcation,1.0,3
p0001_00000001_f0025_4,00000001,f0025,4,130,short_branch_artifact,0.6278,3
p0001_00000001_f0025_4,00000001,f0025,4,136,short_branch_artifact,0.6404,3
p0001_00000001_f0025_4,00000001,f0025,4,164,bifurcation,1.0,3
p0001_00000001_f0026_4,00000001,f0026,4,1,bifurcation,0.9957,3
p0001_00000001_f0026_4,00000001,f0026,4,3,crossing_or_overlap,0.6869,4
p0001_00000001_f0026_4,00000001,f0026,4,7,short_branch_artifact,0.5827,3
p0001_00000001_f0026_4,00000001,f0026,4,8,crossing_or_overlap,0.804,4
p0001_00000001_f0026_4,00000001,f0026,4,9,short_branch_artifact,0.596,3
p0001_00000001_f0026_4,00000001,f0026,4,10,short_branch_artifact,0.5925,3
p0001_00000001_f0026_4,00000001,f0026,4,13,short_branch_artifact,0.6002,3
p0001_00000001_f0026_4,00000001,f0026,4,15,short_branch_artifact,0.5929,3
p0001_00000001_f0026_4,00000001,f0026,4,17,bifurcation,0.9895,3
p0001_00000001_f0026_4,00000001,f0026,4,19,uncertain_high_order_branch,0.5635,4
p0001_00000001_f0026_4,00000001,f0026,4,24,short_branch_artifact,0.6264,3
p0001_00000001_f0026_4,00000001,f0026,4,25,bifurcation,1.0,3
p0001_00000001_f0026_4,00000001,f0026,4,27,short_branch_artifact,0.578,3
p0001_00000001_f0026_4,00000001,f0026,4,29,uncertain_high_order_branch,0.621,4
p0001_00000001_f0026_4,00000001,f0026,4,32,bifurcation,1.0,3
p0001_00000001_f0026_4,00000001,f0026,4,34,short_branch_artifact,0.6289,3
p0001_00000001_f0026_4,00000001,f0026,4,35,short_branch_artifact,0.6149,3
p0001_00000001_f0026_4,00000001,f0026,4,40,bifurcation,1.0,3
p0001_00000001_f0026_4,00000001,f0026,4,48,short_branch_artifact,0.5697,3
p0001_00000001_f0026_4,00000001,f0026,4,49,short_branch_artifact,0.611,3
p0001_00000001_f0026_4,00000001,f0026,4,51,bifurcation,0.8964,3
p0001_00000001_f0026_4,00000001,f0026,4,60,short_branch_artifact,0.6133,3
p0001_00000001_f0026_4,00000001,f0026,4,61,short_branch_artifact,0.591,3
p0001_00000001_f0026_4,00000001,f0026,4,67,short_branch_artifact,0.5685,3
p0001_00000001_f0026_4,00000001,f0026,4,69,short_branch_artifact,0.5963,3
p0001_00000001_f0026_4,00000001,f0026,4,76,short_branch_artifact,0.6061,3
p0001_00000001_f0026_4,00000001,f0026,4,77,bifurcation,0.9651,3
p0001_00000001_f0026_4,00000001,f0026,4,80,short_branch_artifact,0.6054,3
p0001_00000001_f0026_4,00000001,f0026,4,81,bifurcation,0.9196,3
p0001_00000001_f0026_4,00000001,f0026,4,84,crossing_or_overlap,0.7637,4
p0001_00000001_f0026_4,00000001,f0026,4,87,bifurcation,0.8469,3
p0001_00000001_f0026_4,00000001,f0026,4,88,short_branch_artifact,0.5929,3
p0001_00000001_f0026_4,00000001,f0026,4,93,short_branch_artifact,0.609,3
p0001_00000001_f0026_4,00000001,f0026,4,96,bifurcation,0.9647,3
p0001_00000001_f0026_4,00000001,f0026,4,99,crossing_or_overlap,0.7512,4
p0001_00000001_f0026_4,00000001,f0026,4,111,short_branch_artifact,0.5822,3
p0001_00000001_f0026_4,00000001,f0026,4,113,bifurcation,1.0,3
p0001_00000001_f0026_4,00000001,f0026,4,115,short_branch_artifact,0.6211,3
p0001_00000001_f0026_4,00000001,f0026,4,118,bifurcation,0.9795,3
p0001_00000001_f0026_4,00000001,f0026,4,121,short_branch_artifact,0.6093,3
p0001_00000001_f0026_4,00000001,f0026,4,125,short_branch_artifact,0.5944,3
p0001_00000001_f0026_4,00000001,f0026,4,128,short_branch_artifact,0.5946,3
p0001_00000001_f0026_4,00000001,f0026,4,130,short_branch_artifact,0.5773,3
p0001_00000001_f0026_4,00000001,f0026,4,132,short_branch_artifact,0.5963,3
p0001_00000001_f0026_4,00000001,f0026,4,159,bifurcation,1.0,3
